

---Begin Timer Report (root)---
Timer Name:          root (running)
Total Time (s):      5318
Stamps Sum:          5319
Self Time (Agg.):    0.6575


Intervals
---------
exploration ........ 4544
skill model training  378.6
rl training ........ 380.9
logging ............ 14.77


Loop Iterations
---------------

Timer:       root

               Total    Mean     Max     Min     Num
              ------  ------  ------  ------  ------
exploration   4544.40   10.10   12.68    9.71     450
skill model training  378.57    0.84    1.58    0.73     450
rl training   380.93    0.85    1.91    0.79     450
logging        14.77    0.03    1.12    0.00     449


Iter.   exploration  skill model    rl training       logging
-----       -------       -------       -------       -------
0             10.06          1.42          1.91          0.00
1              9.78          0.82          0.81          0.00
2              9.80          0.75          0.81          0.00
3              9.75          0.82          0.81          0.00
4              9.79          0.75          0.80          0.00
5              9.96          0.73          0.87          0.00
6              9.74          0.75          0.80          0.00
7              9.73          0.75          0.80          0.00
8              9.88          0.76          0.81          0.00
9              9.82          0.76          0.80          0.00
10             9.84          0.77          0.81          0.00
11             9.71          0.76          0.80          0.00
12             9.85          0.77          0.82          0.00
13             9.86          0.77          0.81          0.00
14             9.89          0.77          0.81          0.00
15             9.80          0.78          0.83          0.00
16             9.76          0.77          0.81          0.00
17             9.72          0.78          0.82          0.00
18            10.10          0.78          0.84          0.00
19            10.02          0.79          0.84          0.00
20            10.06          0.80          0.82          0.00
21             9.84          0.78          0.81          0.00
22             9.90          0.79          0.81          0.00
23             9.92          0.79          0.82          0.00
24             9.96          0.78          0.82          0.76
25            10.04          0.88          0.82          0.00
26            10.02          0.78          0.85          0.00
27             9.88          0.77          0.80          0.00
28            10.02          0.79          0.79          0.00
29             9.95          0.78          0.80          0.00
30             9.91          0.80          0.81          0.00
31             9.96          0.79          0.80          0.00
32             9.81          0.86          0.80          0.00
33             9.93          0.78          0.82          0.00
34             9.85          0.78          0.80          0.00
35             9.94          0.79          0.81          0.00
36             9.86          0.80          0.82          0.00
37            10.03          0.79          0.86          0.00
38             9.97          0.79          0.81          0.00
39             9.96          0.87          0.81          0.00
40            10.05          0.78          0.81          0.00
41             9.92          0.81          0.81          0.00
42             9.98          0.79          0.82          0.00
43             9.95          0.80          0.82          0.00
44            10.03          0.80          0.82          0.00
45             9.92          0.81          0.84          0.00
46             9.94          0.87          0.80          0.00
47             9.78          0.80          0.82          0.00
48             9.94          0.82          0.81          0.00
49            10.00          0.80          0.80          0.63
50            10.07          0.83          0.82          0.00
51            10.05          0.81          0.83          0.00
52             9.96          0.84          0.82          0.00
53            11.67          0.96          0.97          0.00
54            10.56          1.01          0.94          0.00
55            10.21          0.81          0.81          0.00
56             9.97          0.80          0.81          0.00
57             9.91          0.80          0.91          0.00
58             9.93          0.80          0.81          0.00
59             9.92          0.80          0.81          0.00
60             9.97          0.79          0.83          0.00
61             9.78          0.80          0.81          0.00
62            10.08          0.82          1.08          0.00
63            10.10          0.98          0.85          0.00
64            10.29          0.84          1.01          0.00
65            10.64          0.84          0.87          0.00
66            10.15          0.81          0.87          0.00
67            10.05          0.80          0.91          0.00
68             9.92          0.80          0.81          0.00
69             9.92          0.80          0.81          0.00
70             9.89          0.80          0.80          0.00
71             9.87          0.80          0.81          0.00
72             9.91          0.80          0.90          0.00
73             9.94          0.80          0.80          0.00
74             9.96          0.80          0.80          0.85
75             9.93          0.81          0.81          0.00
76            10.18          0.81          0.81          0.00
77            10.13          0.80          0.82          0.00
78            10.02          0.82          0.81          0.00
79            10.00          0.81          0.82          0.00
80            10.13          0.80          0.81          0.00
81            10.01          0.81          0.82          0.00
82            10.08          0.80          0.84          0.00
83            10.05          0.80          0.84          0.00
84            10.02          0.80          0.81          0.00
85            10.02          0.80          0.81          0.00
86             9.88          0.80          0.81          0.00
87             9.94          0.80          0.81          0.00
88            10.04          0.81          0.82          0.00
89            10.02          0.81          0.82          0.00
90            10.10          0.82          0.81          0.00
91            10.04          0.81          0.81          0.00
92             9.85          0.80          0.84          0.00
93            10.07          0.82          0.83          0.00
94            10.05          0.81          0.81          0.00
95            10.08          0.81          0.84          0.00
96            10.11          0.81          0.81          0.00
97            10.06          0.81          0.81          0.00
98            10.10          0.80          0.82          0.00
99            10.14          0.81          0.81          0.66
100           10.19          0.83          0.81          0.00
101           10.04          0.84          0.85          0.00
102           10.05          0.81          0.81          0.00
103           10.08          0.80          0.82          0.00
104           10.03          0.80          0.82          0.00
105            9.99          0.82          0.83          0.00
106           10.10          0.82          0.81          0.00
107           10.02          0.81          0.83          0.00
108            9.97          0.81          0.81          0.00
109           10.01          0.80          0.83          0.00
110            9.99          0.83          0.82          0.00
111            9.81          0.80          0.92          0.00
112           10.79          0.90          0.83          0.00
113           10.08          0.85          0.85          0.00
114           10.04          1.01          0.82          0.00
115           10.02          0.83          0.84          0.00
116           10.33          0.86          0.82          0.00
117           10.10          0.84          0.82          0.00
118           10.03          0.83          0.82          0.00
119           10.07          0.83          0.86          0.00
120           10.12          0.81          0.81          0.00
121           10.03          0.82          0.82          0.00
122           10.03          0.81          0.83          0.00
123           10.15          0.82          0.82          0.00
124           10.03          0.82          0.81          0.94
125           10.58          0.83          0.83          0.00
126           10.55          0.84          0.90          0.00
127           10.67          0.83          0.83          0.00
128           10.23          0.82          0.82          0.00
129           10.09          0.82          0.85          0.00
130           10.12          0.84          0.85          0.00
131           10.19          0.82          0.86          0.00
132           10.12          0.85          0.84          0.00
133           10.00          0.84          0.86          0.00
134           10.15          0.81          0.82          0.00
135           10.14          0.83          0.83          0.00
136           10.10          0.84          0.83          0.00
137           10.20          0.84          0.82          0.00
138           10.09          0.82          0.82          0.00
139           10.13          0.86          0.84          0.00
140           10.26          0.83          0.83          0.00
141           10.23          0.84          0.83          0.00
142           10.08          0.85          0.82          0.00
143           10.22          0.81          0.82          0.00
144           10.10          0.82          0.85          0.00
145           10.13          0.83          0.83          0.00
146           10.19          0.81          0.82          0.00
147           10.31          0.83          0.89          0.00
148           10.18          0.83          0.86          0.00
149           10.21          0.86          0.89          0.72
150           10.14          0.82          0.83          0.00
151           10.24          0.84          0.90          0.00
152           10.19          0.84          0.83          0.00
153           10.01          0.84          0.82          0.00
154           10.01          0.84          0.99          0.00
155           10.07          0.82          0.82          0.00
156           10.01          0.82          0.82          0.00
157            9.95          0.81          0.81          0.00
158           10.04          0.83          0.82          0.00
159           10.05          0.82          0.83          0.00
160           10.07          0.86          0.84          0.00
161           10.26          0.82          0.85          0.00
162           10.11          0.81          0.82          0.00
163            9.99          0.81          0.84          0.00
164           10.16          0.82          0.84          0.00
165           10.05          0.81          0.81          0.00
166            9.94          0.81          0.81          0.00
167            9.98          0.97          0.82          0.00
168           10.03          0.82          0.82          0.00
169           10.06          0.81          0.85          0.00
170           10.11          0.83          0.96          0.00
171            9.96          0.81          0.82          0.00
172           10.06          0.83          0.93          0.00
173           10.12          0.82          0.84          0.00
174           10.19          0.81          0.87          0.79
175           10.14          0.86          0.83          0.00
176           10.28          0.87          0.88          0.00
177           10.05          0.85          0.87          0.00
178           10.07          0.83          0.83          0.00
179            9.95          0.80          0.81          0.00
180           10.27          0.86          1.27          0.00
181           10.30          0.83          0.86          0.00
182           10.18          0.83          0.84          0.00
183           10.21          0.82          0.84          0.00
184           10.04          0.81          0.81          0.00
185           10.04          0.81          0.82          0.00
186           10.00          0.98          0.85          0.00
187           10.12          0.83          0.82          0.00
188           10.07          0.83          0.84          0.00
189            9.98          0.82          0.81          0.00
190           10.21          0.82          0.82          0.00
191           10.08          0.84          0.86          0.00
192           10.15          1.09          1.02          0.00
193           10.30          0.84          0.84          0.00
194           10.14          0.85          0.86          0.00
195           10.05          0.82          0.83          0.00
196           10.03          0.85          0.99          0.00
197           10.05          0.84          0.87          0.00
198           10.18          0.84          0.83          0.00
199           10.05          0.84          0.85          0.90
200           10.24          0.86          0.84          0.00
201           10.22          0.85          0.86          0.00
202            9.96          0.84          0.93          0.00
203           10.71          0.87          0.85          0.00
204           10.32          0.83          0.88          0.00
205           10.80          0.89          0.93          0.00
206           10.19          1.01          0.86          0.00
207           10.32          0.87          0.85          0.00
208           10.42          0.90          0.83          0.00
209           11.31          1.08          1.16          0.00
210           11.53          0.82          0.84          0.00
211           10.07          0.86          0.95          0.00
212           10.05          0.84          0.82          0.00
213            9.95          0.83          0.97          0.00
214           10.03          0.82          0.83          0.00
215           10.09          0.83          0.83          0.00
216           10.07          0.83          0.83          0.00
217           10.23          0.83          0.84          0.00
218           10.21          0.89          0.87          0.00
219           10.47          0.90          0.87          0.00
220           10.40          0.90          0.84          0.00
221           10.23          0.83          0.84          0.00
222           10.10          0.82          0.82          0.00
223           10.04          0.84          0.85          0.00
224           10.25          0.84          0.83          0.78
225           10.11          0.84          0.83          0.00
226           10.01          0.83          0.83          0.00
227           10.13          0.82          0.84          0.00
228           10.07          0.83          0.83          0.00
229           10.02          0.83          0.83          0.00
230           10.04          0.84          0.82          0.00
231           10.21          0.84          0.82          0.00
232           10.02          0.84          0.83          0.00
233           10.09          0.82          0.82          0.00
234           10.09          0.83          0.99          0.00
235           10.06          0.82          0.82          0.00
236           10.08          0.82          0.85          0.00
237           10.12          0.84          0.84          0.00
238           10.30          0.84          0.83          0.00
239           10.03          0.83          0.83          0.00
240           10.03          0.81          0.84          0.00
241            9.99          0.81          0.82          0.00
242           10.23          0.83          0.83          0.00
243           10.08          0.83          0.85          0.00
244           10.08          0.81          0.81          0.00
245            9.94          0.84          0.81          0.00
246           10.10          0.82          0.82          0.00
247            9.95          0.82          0.82          0.00
248            9.98          0.83          0.84          0.00
249           10.06          0.81          0.81          0.84
250            9.97          0.81          0.89          0.00
251           10.09          0.82          0.82          0.00
252            9.96          0.82          0.83          0.00
253           10.23          0.82          0.82          0.00
254           10.06          0.82          0.83          0.00
255           10.07          0.82          0.84          0.00
256           10.06          0.81          0.82          0.00
257           10.39          0.82          0.85          0.00
258           10.00          0.82          0.82          0.00
259           10.01          0.83          0.82          0.00
260           10.04          0.82          0.81          0.00
261           10.19          0.82          0.83          0.00
262           10.09          0.82          0.82          0.00
263           10.10          0.82          0.82          0.00
264           10.00          0.81          0.99          0.00
265           10.01          0.83          0.83          0.00
266           10.04          0.82          0.82          0.00
267           10.08          0.82          0.82          0.00
268           10.06          0.83          1.00          0.00
269           10.01          0.83          0.83          0.00
270           10.09          0.83          0.83          0.00
271           10.02          0.83          0.83          0.00
272           10.07          0.81          0.82          0.00
273           10.30          0.82          0.85          0.00
274           10.04          0.83          0.85          0.71
275           10.05          0.85          0.82          0.00
276           10.26          0.83          0.82          0.00
277           10.06          0.82          0.83          0.00
278            9.96          0.83          0.82          0.00
279           10.06          0.81          0.82          0.00
280           10.20          0.83          0.84          0.00
281            9.97          0.82          0.81          0.00
282           10.01          0.81          0.82          0.00
283            9.99          0.82          0.82          0.00
284           10.17          0.82          0.83          0.00
285           10.08          0.82          0.82          0.00
286           10.09          0.82          0.82          0.00
287           10.01          0.81          0.84          0.00
288           10.17          0.82          0.84          0.00
289           10.06          0.82          0.82          0.00
290           10.00          0.81          0.81          0.00
291           10.00          0.82          0.82          0.00
292           10.26          0.81          0.82          0.00
293           10.11          0.84          0.84          0.00
294           10.08          0.83          0.83          0.00
295           10.11          0.83          0.81          0.00
296           10.24          0.83          0.85          0.00
297           10.04          0.83          0.81          0.00
298           10.10          0.82          0.82          0.00
299           10.06          0.82          0.82          0.96
300           10.00          0.84          0.82          0.00
301           10.02          0.84          0.88          0.00
302           10.03          0.83          0.83          0.00
303           10.08          0.83          0.84          0.00
304           11.08          0.87          0.84          0.00
305           10.36          0.86          0.83          0.00
306           10.03          0.94          1.14          0.00
307           10.05          0.94          0.84          0.00
308           10.24          0.86          0.82          0.00
309           10.06          0.85          0.82          0.00
310           10.06          0.85          0.86          0.00
311           10.19          0.83          0.85          0.00
312           10.02          1.11          0.87          0.00
313           10.10          0.86          0.82          0.00
314           10.01          0.83          0.81          0.00
315            9.94          0.83          0.82          0.00
316            9.94          0.83          0.82          0.00
317           10.21          0.83          0.83          0.00
318           10.01          0.83          0.83          0.00
319           10.03          0.84          0.83          0.00
320            9.97          0.82          0.83          0.00
321           10.19          0.83          0.82          0.00
322           10.02          0.83          0.83          0.00
323           10.03          0.84          0.83          0.00
324           10.10          0.85          0.84          0.91
325           10.30          0.84          0.86          0.00
326           10.14          0.83          0.83          0.00
327           10.06          0.82          0.82          0.00
328           10.05          0.83          0.82          0.00
329           10.25          0.83          0.83          0.00
330           10.03          0.83          0.83          0.00
331           10.10          0.82          0.84          0.00
332           10.09          0.82          0.82          0.00
333           10.10          0.82          1.05          0.00
334           10.05          0.82          0.82          0.00
335           10.08          0.83          0.85          0.00
336           10.04          0.83          0.84          0.00
337           10.10          0.83          0.82          0.00
338           10.30          0.83          0.84          0.00
339           10.05          0.83          0.85          0.00
340           10.06          0.85          0.83          0.00
341           10.04          0.82          0.83          0.00
342           10.05          1.11          0.83          0.00
343           10.05          0.83          0.85          0.00
344           10.06          0.82          0.83          0.00
345           10.03          0.83          0.82          0.00
346           10.12          0.82          0.86          0.00
347           10.29          0.83          0.84          0.00
348           10.07          0.84          0.84          0.00
349           10.08          0.82          0.83          0.72
350           10.11          0.86          0.86          0.00
351           12.68          1.58          0.96          0.00
352           10.41          0.96          0.85          0.00
353           10.03          0.90          0.83          0.00
354           10.03          0.89          1.12          0.00
355           10.10          1.20          0.86          0.00
356           10.10          0.90          0.83          0.00
357           10.08          0.87          0.82          0.00
358           10.03          0.86          0.90          0.00
359           10.05          0.97          0.96          0.00
360           10.20          0.86          0.89          0.00
361           10.09          0.84          0.83          0.00
362           10.11          0.85          0.83          0.00
363           10.08          0.84          0.84          0.00
364           10.07          0.85          0.85          0.00
365           10.25          0.85          0.83          0.00
366           10.07          0.84          0.83          0.00
367           10.18          0.83          0.83          0.00
368           10.05          0.83          0.82          0.00
369            9.97          1.05          0.83          0.00
370           10.08          0.84          0.83          0.00
371           10.07          0.84          0.83          0.00
372           10.08          0.84          0.81          0.00
373            9.95          0.83          0.82          0.00
374           10.18          0.84          0.84          0.76
375           10.10          0.84          0.82          0.00
376           10.10          0.84          0.83          0.00
