

---Begin Timer Report (root)---
Timer Name:          root (running)
Total Time (s):      1.325e+04
Stamps Sum:          1.325e+04
Self Time (Agg.):    0.9048


Intervals
---------
exploration ........ 8594
skill model training  720.9
rl training ........ 3838
logging ............ 94.43


Loop Iterations
---------------

Timer:       root

               Total    Mean     Max     Min     Num
              ------  ------  ------  ------  ------
exploration   8594.20   15.35   15.94   15.02     560
skill model training  720.94    1.29    2.58    1.20     560
rl training   3837.87    6.85    8.25    6.75     560
logging        94.43    0.17    1.94    0.00     559


Iter.   exploration  skill model    rl training       logging
-----       -------       -------       -------       -------
221           15.39          1.32          6.80          0.00
222           15.28          1.29          6.81          0.00
223           15.15          1.24          6.78          0.00
224           15.71          1.26          6.81          0.00
225           15.26          1.30          7.01          0.00
226           15.17          1.28          6.79          0.00
227           15.26          1.30          6.81          0.00
228           15.19          1.29          6.99          0.00
229           15.42          1.31          6.79          1.82
230           15.10          1.23          6.80          0.00
231           15.20          1.24          7.00          0.00
232           15.33          1.32          6.79          0.00
233           15.30          1.25          6.80          0.00
234           15.26          1.23          6.98          0.00
235           15.22          1.29          6.79          0.00
236           15.14          1.48          6.81          0.00
237           15.26          1.28          6.78          0.00
238           15.62          1.27          6.80          0.00
239           15.35          1.26          6.99          1.66
240           15.21          1.27          6.97          0.00
241           15.35          1.32          6.82          0.00
242           15.53          1.25          7.00          0.00
243           15.32          1.31          6.78          0.00
244           15.32          1.23          6.79          0.00
245           15.29          1.27          6.97          0.00
246           15.25          1.30          6.79          0.00
247           15.19          1.24          7.01          0.00
248           15.34          1.26          6.81          0.00
249           15.61          1.33          6.82          1.67
250           15.15          1.41          6.81          0.00
251           15.30          1.24          6.77          0.00
252           15.45          1.26          6.81          0.00
253           15.22          1.28          6.99          0.00
254           15.29          1.28          6.80          0.00
255           15.28          1.31          7.02          0.00
256           15.32          1.25          6.79          0.00
257           15.67          1.25          6.81          0.00
258           15.29          1.30          6.99          0.00
259           15.23          1.29          6.81          1.67
260           15.59          1.29          6.81          0.00
261           15.35          1.32          6.99          0.00
262           15.42          1.26          6.83          0.00
263           15.53          1.33          7.01          0.00
264           15.14          1.28          6.79          0.00
265           15.58          1.28          6.81          0.00
266           15.25          1.31          6.80          0.00
267           15.45          1.27          6.79          0.00
268           15.39          1.30          7.01          0.00
269           15.16          1.30          6.82          1.67
270           15.67          1.31          6.82          0.00
271           15.15          1.30          6.97          0.00
272           15.38          1.28          6.81          0.00
273           15.53          1.31          7.00          0.00
274           15.18          1.32          6.79          0.00
275           15.61          1.29          6.81          0.00
276           15.37          1.26          6.79          0.00
277           15.56          1.27          6.82          0.00
278           15.58          1.27          7.00          0.00
279           15.54          1.27          6.81          1.66
280           15.37          1.32          6.82          0.00
281           15.14          1.31          6.78          0.00
282           15.94          1.36          6.95          0.00
283           15.35          1.28          6.98          0.00
284           15.52          1.23          6.84          0.00
285           15.37          1.30          7.04          0.00
286           15.39          1.27          6.81          0.00
287           15.29          1.49          7.08          0.00
288           15.59          1.29          6.78          0.00
289           15.26          1.22          6.82          1.68
290           15.35          1.31          6.99          0.00
291           15.28          1.27          6.79          0.00
292           15.35          1.28          7.04          0.00
293           15.27          1.29          6.80          0.00
294           15.66          1.31          6.82          0.00
295           15.41          1.32          6.78          0.00
296           15.59          1.32          6.81          0.00
297           15.28          1.25          6.79          0.00
298           15.49          1.28          6.82          0.00
299           15.15          1.24          7.00          1.68
300           15.47          1.28          6.77          0.00
301           15.60          1.30          6.83          0.00
302           15.39          1.27          6.78          0.00
303           15.46          1.30          6.81          0.00
304           15.45          1.28          6.78          0.00
305           15.44          1.26          6.80          0.00
