

---Begin Timer Report (root)---
Timer Name:          root (running)
Total Time (s):      6086
Stamps Sum:          6086
Self Time (Agg.):    0.1088


Intervals
---------
exploration ........ 4875
skill model training  126.9
rl training ........ 1061
logging ............ 23.93


Loop Iterations
---------------

Timer:       root

               Total    Mean     Max     Min     Num
              ------  ------  ------  ------  ------
exploration   4874.90   32.50   33.00   32.05     150
skill model training  126.94    0.85    1.62    0.82     150
rl training   1060.61    7.07    8.14    6.97     150
logging        23.93    0.16    1.78    0.00     149


Iter.   exploration  skill model    rl training       logging
-----       -------       -------       -------       -------
0             32.23          1.62          8.14          0.00
1             32.58          0.83          7.08          0.00
2             32.37          0.83          6.99          0.00
3             32.20          0.83          7.06          0.00
4             32.17          0.83          7.07          0.00
5             32.61          0.83          7.09          0.00
6             32.54          0.83          7.07          0.00
7             32.05          0.83          6.97          0.00
8             32.73          0.84          7.06          0.00
9             32.53          0.83          7.06          1.69
10            32.97          0.83          7.00          0.00
11            32.51          0.83          7.00          0.00
12            32.69          0.83          7.00          0.00
13            32.66          0.83          6.99          0.00
14            32.60          0.84          6.99          0.00
15            32.68          0.83          7.01          0.00
16            32.56          0.83          7.08          0.00
17            32.50          0.83          7.07          0.00
18            32.24          0.84          7.10          0.00
19            32.51          0.83          6.99          1.68
20            32.37          0.82          7.14          0.00
21            32.71          0.83          7.09          0.00
22            32.31          0.83          7.09          0.00
23            32.62          0.83          7.10          0.00
24            32.35          0.83          7.11          0.00
25            32.10          0.84          7.00          0.00
26            32.38          0.83          7.01          0.00
27            32.53          0.83          7.00          0.00
28            32.50          0.83          7.03          0.00
29            32.61          0.83          6.99          1.69
30            32.56          0.83          7.01          0.00
31            32.07          0.84          6.99          0.00
32            32.60          0.83          7.12          0.00
33            32.46          0.83          7.11          0.00
34            32.19          0.84          7.10          0.00
35            32.61          0.83          7.02          0.00
36            32.35          0.84          7.02          0.00
37            32.27          0.84          7.01          0.00
38            32.93          0.84          7.12          0.00
39            32.64          0.83          7.14          1.59
40            32.38          0.92          7.02          0.00
41            32.28          0.83          7.11          0.00
42            32.34          0.83          7.11          0.00
43            32.39          0.83          7.02          0.00
44            32.49          0.92          7.03          0.00
45            32.66          0.84          7.11          0.00
46            32.54          0.83          7.09          0.00
47            32.57          0.84          7.03          0.00
48            32.07          0.83          7.11          0.00
49            32.77          0.83          7.15          1.60
50            32.32          0.82          7.12          0.00
51            32.20          0.83          7.11          0.00
52            32.24          0.83          7.03          0.00
53            32.48          0.83          7.12          0.00
54            32.52          0.83          7.11          0.00
55            32.28          0.84          7.04          0.00
56            32.10          0.84          7.11          0.00
57            32.63          0.84          7.11          0.00
58            32.87          0.84          7.01          0.00
59            32.48          0.84          7.12          1.63
60            32.69          0.83          7.13          0.00
61            32.27          0.83          7.00          0.00
62            32.81          0.83          7.00          0.00
63            32.22          0.84          7.12          0.00
64            32.19          0.84          7.01          0.00
65            32.69          0.84          7.14          0.00
66            32.81          0.84          7.11          0.00
67            32.63          0.84          7.02          0.00
68            32.36          0.84          7.14          0.00
69            32.22          0.84          7.00          1.71
70            32.34          0.83          7.01          0.00
71            32.09          0.83          7.13          0.00
72            32.62          0.83          7.01          0.00
73            32.74          0.94          7.06          0.00
74            32.59          0.83          7.11          0.00
75            32.51          0.84          7.04          0.00
76            32.78          0.83          7.16          0.00
77            32.34          0.84          7.02          0.00
78            32.47          0.84          7.14          0.00
79            32.58          0.84          7.02          1.72
80            32.46          0.83          7.02          0.00
81            32.16          0.83          7.12          0.00
82            32.81          0.84          7.02          0.00
83            32.85          0.83          7.12          0.00
84            32.52          0.85          7.04          0.00
85            32.42          0.83          7.15          0.00
86            32.41          0.84          7.04          0.00
87            32.95          0.84          7.01          0.00
88            32.83          0.95          7.04          0.00
89            32.47          0.84          7.03          1.74
90            32.48          0.83          7.02          0.00
91            32.21          0.83          7.15          0.00
92            32.40          0.84          7.01          0.00
93            32.72          0.83          7.13          0.00
94            32.73          0.86          7.01          0.00
95            32.26          0.84          7.01          0.00
96            32.46          0.84          7.16          0.00
97            32.84          0.83          6.99          0.00
98            32.25          0.84          7.15          0.00
99            32.53          0.84          7.02          1.71
100           32.33          0.83          7.18          0.00
101           32.54          0.84          7.02          0.00
102           32.89          0.84          7.15          0.00
103           32.19          0.84          7.02          0.00
104           32.36          0.84          7.02          0.00
105           32.91          0.84          7.16          0.00
106           32.31          0.84          7.04          0.00
107           32.17          0.84          7.15          0.00
108           32.72          0.97          7.03          0.00
109           32.18          0.84          7.01          1.74
110           32.47          0.83          7.03          0.00
111           32.70          0.84          7.01          0.00
112           32.91          0.83          7.17          0.00
113           32.67          0.83          7.01          0.00
114           32.30          0.84          7.02          0.00
115           32.25          0.84          7.16          0.00
116           32.80          0.84          7.03          0.00
117           32.71          0.84          7.00          0.00
118           32.35          0.84          7.15          0.00
119           32.16          0.84          7.01          1.58
120           32.58          0.84          7.16          0.00
121           32.15          0.84          7.03          0.00
122           32.64          0.84          7.01          0.00
123           32.26          0.84          7.15          0.00
124           32.55          0.97          7.03          0.00
125           32.28          0.84          7.01          0.00
126           33.00          0.85          7.03          0.00
127           32.72          0.84          7.18          0.00
128           32.69          0.85          7.03          0.00
129           32.22          0.84          7.02          1.78
130           32.71          0.84          7.02          0.00
131           32.31          0.84          7.03          0.00
132           32.48          0.83          7.03          0.00
133           32.74          0.84          7.17          0.00
134           32.98          0.85          7.01          0.00
135           32.57          0.84          7.05          0.00
136           32.78          0.85          7.03          0.00
137           32.69          0.84          7.17          0.00
138           32.65          0.85          7.02          0.00
139           32.68          0.84          6.98          1.75
140           32.33          0.83          7.19          0.00
141           32.85          0.83          7.02          0.00
142           32.74          0.84          7.01          0.00
143           32.22          0.84          7.02          0.00
144           32.65          0.84          7.18          0.00
145           32.35          0.98          7.04          0.00
146           32.57          0.85          7.02          0.00
147           32.62          0.84          7.00          0.00
148           32.28          0.84          7.14          0.00
149           32.30          0.83          7.19              


---End Timer Report (root)---

