

---Begin Timer Report (root)---
Timer Name:          root (running)
Total Time (s):      3.282e+04
Stamps Sum:          3.283e+04
Self Time (Agg.):    2.021


Intervals
---------
exploration ........ 1.332e+04
skill model training  7459
rl training ........ 1.191e+04
logging ............ 143.5


Loop Iterations
---------------

Timer:       root

               Total    Mean     Max     Min     Num
              ------  ------  ------  ------  ------
exploration   13317.85   15.13   15.81   14.81     880
skill model training  7459.06    8.48    9.81    8.12     880
rl training   11905.77   13.53   14.81   13.34     880
logging       143.52    0.16    2.05    0.00     879


Iter.   exploration  skill model    rl training       logging
-----       -------       -------       -------       -------
160           14.81          8.37         13.51          0.00
161           14.90          8.12         13.57          0.00
162           15.29          8.40         13.36          0.00
163           15.09          8.61         13.44          0.00
164           15.04          8.40         13.55          0.00
165           14.88          8.36         13.54          0.00
166           14.90          8.38         13.54          0.00
167           15.13          8.18         13.53          0.00
168           15.27          8.57         13.56          0.00
169           15.01          8.41         13.38          1.68
170           14.89          8.34         13.55          0.00
171           15.26          8.35         13.56          0.00
172           15.36          8.40         13.62          0.00
173           14.88          8.47         13.59          0.00
174           15.35          8.55         13.58          0.00
175           14.98          8.49         13.61          0.00
176           15.42          8.46         13.40          0.00
177           15.06          8.44         13.40          0.00
178           15.10          8.55         13.56          0.00
179           14.88          8.45         13.54          1.56
180           15.10          8.51         13.59          0.00
181           15.07          8.54         13.58          0.00
182           14.92          8.63         13.42          0.00
183           15.44          8.46         13.42          0.00
184           15.31          8.25         13.37          0.00
185           15.07          8.80         13.52          0.00
186           15.30          8.71         13.43          0.00
187           15.32          8.64         13.55          0.00
188           15.35          8.36         13.56          0.00
189           14.95          8.39         13.62          1.51
190           14.95          8.40         13.57          0.00
191           14.98          8.44         13.60          0.00
192           15.17          8.88         13.43          0.00
193           15.19          8.79         13.42          0.00
194           15.29          8.69         13.38          0.00
195           15.36          8.40         13.37          0.00
196           15.41          8.52         13.40          0.00
197           15.10          8.55         13.40          0.00
198           15.18          8.45         13.55          0.00
199           14.92          8.35         13.56          1.53
