

---Begin Timer Report (root)---
Timer Name:          root (running)
Total Time (s):      6087
Stamps Sum:          6088
Self Time (Agg.):    0.1133


Intervals
---------
exploration ........ 4878
skill model training  126.9
rl training ........ 1059
logging ............ 23.44


Loop Iterations
---------------

Timer:       root

               Total    Mean     Max     Min     Num
              ------  ------  ------  ------  ------
exploration   4878.04   32.52   33.11   31.84     150
skill model training  126.92    0.85    1.62    0.82     150
rl training   1059.18    7.06    8.10    6.95     150
logging        23.44    0.16    1.76    0.00     149


Iter.   exploration  skill model    rl training       logging
-----       -------       -------       -------       -------
0             31.87          1.62          8.10          0.00
1             32.19          0.83          7.08          0.00
2             32.69          0.83          6.99          0.00
3             32.63          0.83          7.03          0.00
4             31.84          0.83          7.05          0.00
5             32.11          0.83          7.05          0.00
6             32.54          0.83          7.06          0.00
7             32.09          0.83          6.96          0.00
8             32.13          0.84          6.98          0.00
9             32.83          0.83          7.06          1.68
10            32.70          0.83          7.00          0.00
11            32.56          0.83          6.99          0.00
12            32.45          0.83          6.97          0.00
13            32.23          0.83          6.96          0.00
14            32.25          0.84          6.95          0.00
15            32.86          0.83          6.99          0.00
16            32.72          0.84          6.99          0.00
17            32.80          0.83          7.00          0.00
18            32.35          0.84          6.98          0.00
19            32.72          0.84          6.97          1.73
20            32.37          0.83          7.08          0.00
21            32.39          0.83          7.07          0.00
22            32.88          0.83          7.06          0.00
23            32.38          0.82          7.06          0.00
24            32.38          0.83          6.98          0.00
25            32.64          0.83          6.98          0.00
26            32.26          0.84          6.99          0.00
27            32.49          0.83          7.00          0.00
28            32.13          0.84          6.98          0.00
29            32.50          0.83          7.09          1.59
30            32.18          0.83          6.99          0.00
31            32.95          0.84          6.98          0.00
32            32.61          0.83          7.09          0.00
33            32.09          0.83          7.08          0.00
34            32.69          0.84          7.07          0.00
35            32.10          0.84          7.00          0.00
36            32.91          0.84          7.00          0.00
37            32.43          0.84          6.97          0.00
38            32.02          0.83          7.10          0.00
39            32.71          0.84          7.08          1.62
40            32.24          0.83          7.09          0.00
41            32.45          0.83          7.08          0.00
42            32.24          0.83          6.99          0.00
43            32.88          0.83          6.99          0.00
44            32.13          0.84          7.09          0.00
45            32.94          0.84          7.09          0.00
46            32.80          0.84          7.00          0.00
47            32.52          0.84          7.00          0.00
48            32.37          0.84          7.11          0.00
49            32.88          0.84          7.11          1.57
50            32.82          0.83          7.11          0.00
51            32.26          0.83          7.01          0.00
52            32.76          0.84          7.01          0.00
53            32.14          0.83          7.12          0.00
54            33.11          0.84          7.01          0.00
55            32.68          0.84          7.03          0.00
56            32.54          0.84          7.14          0.00
57            32.49          0.84          7.01          0.00
58            32.69          0.84          7.01          0.00
59            32.81          0.84          7.10          1.63
60            32.65          0.83          7.13          0.00
61            32.56          0.83          7.02          0.00
62            32.53          0.84          7.00          0.00
63            32.55          0.84          7.16          0.00
64            32.60          0.84          7.05          0.00
65            32.47          0.84          7.14          0.00
66            32.63          0.84          7.00          0.00
67            32.82          0.85          7.02          0.00
68            32.35          0.84          7.14          0.00
69            32.46          0.84          7.00          1.76
70            32.80          0.83          7.01          0.00
71            32.64          0.83          7.14          0.00
72            32.51          0.84          6.99          0.00
73            32.27          0.83          7.13          0.00
74            32.65          0.84          6.99          0.00
75            32.35          0.84          7.15          0.00
76            32.85          0.84          6.99          0.00
77            32.65          0.95          7.02          0.00
78            32.82          0.85          7.10          0.00
79            32.21          0.85          7.02          1.63
80            32.77          0.94          7.03          0.00
81            32.64          0.84          7.02          0.00
82            32.24          0.84          7.11          0.00
83            33.04          0.85          6.99          0.00
84            32.45          0.84          7.13          0.00
85            32.64          0.85          7.01          0.00
86            32.75          0.84          7.15          0.00
87            32.36          0.85          7.00          0.00
88            32.56          0.84          7.11          0.00
89            32.79          0.85          7.02          1.74
