

---Begin Timer Report (root)---
Timer Name:          root (running)
Total Time (s):      5567
Stamps Sum:          5567
Self Time (Agg.):    0.6473


Intervals
---------
exploration ........ 4537
skill model training  680.3
rl training ........ 335.7
logging ............ 14.44


Loop Iterations
---------------

Timer:       root

               Total    Mean     Max     Min     Num
              ------  ------  ------  ------  ------
exploration   4536.75   10.08   11.80    9.77     450
skill model training  680.33    1.51    2.15    1.34     450
rl training   335.65    0.75    1.88    0.71     450
logging        14.44    0.03    0.93    0.00     449


Iter.   exploration  skill model    rl training       logging
-----       -------       -------       -------       -------
0             10.21          2.15          1.88          0.00
1             10.28          1.43          0.73          0.00
2             10.07          1.40          0.72          0.00
3              9.99          1.37          0.72          0.00
4             10.19          1.34          0.72          0.00
5              9.97          1.38          0.72          0.00
6              9.90          1.36          0.72          0.00
7              9.99          1.40          0.73          0.00
8              9.92          1.38          0.79          0.00
9              9.92          1.41          0.73          0.00
10             9.92          1.46          0.73          0.00
11             9.92          1.39          0.73          0.00
12             9.96          1.48          0.73          0.00
13             9.92          1.40          0.72          0.00
14            10.01          1.43          0.76          0.00
15            11.80          1.51          0.75          0.00
16            10.22          1.45          0.75          0.00
17            10.10          1.40          0.74          0.00
18            10.09          1.43          0.74          0.00
19            10.02          1.42          0.76          0.00
20            10.07          1.43          0.73          0.00
21             9.99          1.44          0.73          0.00
22            10.10          1.42          0.74          0.00
23            10.04          1.43          0.81          0.00
24             9.97          1.45          0.74          0.76
25            10.08          1.45          0.75          0.00
26            10.03          1.44          0.73          0.00
27            10.03          1.44          0.72          0.00
28            10.01          1.42          0.72          0.00
29            10.04          1.44          0.72          0.00
30             9.97          1.42          0.73          0.00
31            10.02          1.43          0.72          0.00
32             9.98          1.43          0.72          0.00
33            10.04          1.44          0.71          0.00
34            10.00          1.45          0.71          0.00
35            10.05          1.46          0.72          0.00
36             9.97          1.43          0.72          0.00
37            10.88          1.44          0.72          0.00
38             9.99          1.44          0.72          0.00
39            10.00          1.44          0.72          0.00
40             9.98          1.44          0.72          0.00
41            10.13          1.52          0.79          0.00
42            10.24          1.45          0.72          0.00
43            10.02          1.43          0.71          0.00
44             9.84          1.41          0.71          0.00
45             9.99          1.42          0.71          0.00
46             9.83          1.42          0.72          0.00
47             9.98          1.44          0.71          0.00
48             9.77          1.42          0.71          0.00
49            10.15          1.50          0.73          0.68
50            10.60          1.51          0.88          0.00
51            10.28          1.48          0.72          0.00
52             9.97          1.45          0.75          0.00
53            10.04          1.47          0.73          0.00
54             9.95          1.46          0.73          0.00
55            10.07          1.46          0.72          0.00
56             9.96          1.46          0.72          0.00
57            10.05          1.47          0.71          0.00
58             9.94          1.46          0.72          0.00
59             9.96          1.55          0.72          0.00
60             9.96          1.46          0.72          0.00
61             9.95          1.45          0.82          0.00
62             9.96          1.46          0.72          0.00
63             9.95          1.45          0.72          0.00
64            10.05          1.46          0.72          0.00
65             9.93          1.46          0.72          0.00
66            10.04          1.46          0.72          0.00
67             9.98          1.46          0.72          0.00
68            10.06          1.46          0.75          0.00
69             9.94          1.47          0.72          0.00
70             9.96          1.56          0.72          0.00
71             9.95          1.47          0.72          0.00
72             9.95          1.46          0.72          0.00
73            10.05          1.48          0.72          0.00
74             9.93          1.46          0.72          0.77
75            10.01          1.50          0.74          0.00
76             9.99          1.48          0.83          0.00
77             9.95          1.46          0.72          0.00
78             9.96          1.46          0.72          0.00
79            10.06          1.47          0.75          0.00
80             9.94          1.47          0.73          0.00
81             9.95          1.57          0.72          0.00
82             9.97          1.47          0.73          0.00
83             9.95          1.47          0.72          0.00
84            10.04          1.49          0.72          0.00
85             9.95          1.46          0.72          0.00
86            10.07          1.47          0.72          0.00
87             9.99          1.47          0.72          0.00
88             9.96          1.57          0.72          0.00
89             9.92          1.49          0.72          0.00
90             9.89          1.46          0.72          0.00
91            10.04          1.46          0.72          0.00
92             9.97          1.47          0.72          0.00
93            10.06          1.48          0.72          0.00
94             9.95          1.48          0.72          0.00
95             9.94          1.47          0.75          0.00
96            10.01          1.49          0.73          0.00
97             9.97          1.47          0.72          0.00
98            10.06          1.47          0.73          0.00
99             9.94          1.47          0.73          0.66
100           10.08          1.52          0.74          0.00
101            9.98          1.51          0.73          0.00
102           10.08          1.48          0.73          0.00
103            9.99          1.48          0.73          0.00
104            9.93          1.46          0.73          0.00
105           10.04          1.48          0.72          0.00
106            9.94          1.48          0.74          0.00
107           10.07          1.48          0.72          0.00
108            9.99          1.48          0.72          0.00
109           10.08          1.55          0.74          0.00
110           10.23          1.49          0.72          0.00
111            9.96          1.51          0.75          0.00
112            9.99          1.60          0.73          0.00
113            9.98          1.49          0.73          0.00
114            9.98          1.49          0.73          0.00
115           10.07          1.49          0.72          0.00
116            9.97          1.48          0.72          0.00
117            9.94          1.60          0.73          0.00
118            9.97          1.48          0.72          0.00
119            9.95          1.49          0.72          0.00
120           10.07          1.47          0.72          0.00
121            9.96          1.48          0.73          0.00
122            9.99          1.62          0.72          0.00
123            9.94          1.48          0.72          0.00
124            9.95          1.47          0.72          0.93
125           10.03          1.51          0.79          0.00
126           10.03          1.50          0.73          0.00
127           10.11          1.49          0.72          0.00
128            9.94          1.47          0.76          0.00
129            9.98          1.48          0.72          0.00
130           10.08          1.48          0.72          0.00
131            9.96          1.47          0.72          0.00
132            9.96          1.59          0.72          0.00
133            9.97          1.48          0.72          0.00
134            9.95          1.47          0.73          0.00
135           10.10          1.47          0.73          0.00
136           10.39          1.48          0.73          0.00
137           10.01          1.47          0.73          0.00
138           10.06          1.47          0.72          0.00
139            9.96          1.46          0.75          0.00
140            9.96          1.60          0.72          0.00
141            9.95          1.47          0.73          0.00
142            9.96          1.47          0.73          0.00
143           10.08          1.50          0.73          0.00
144            9.92          1.49          0.72          0.00
145            9.97          1.47          0.73          0.00
146           10.07          1.47          0.72          0.00
147            9.99          1.48          0.73          0.00
148            9.98          1.46          0.73          0.00
149           10.79          1.51          0.74          0.69
150           10.07          1.52          0.75          0.00
151           10.13          1.51          0.74          0.00
152           10.05          1.48          0.74          0.00
153           10.02          1.61          0.74          0.00
154           10.00          1.50          0.74          0.00
155           10.00          1.48          0.74          0.00
156            9.98          1.62          0.76          0.00
157           10.01          1.49          0.74          0.00
158           10.03          1.49          0.74          0.00
159           10.16          1.49          0.75          0.00
160           10.02          1.49          0.73          0.00
161           10.01          1.49          0.74          0.00
162           10.16          1.49          0.74          0.00
163           10.02          1.49          0.74          0.00
164           10.03          1.48          0.74          0.00
165           10.14          1.50          0.74          0.00
166           10.03          1.49          0.73          0.00
167            9.98          1.49          0.77          0.00
168           10.13          1.49          0.74          0.00
169           10.06          1.50          0.73          0.00
170           10.05          1.49          0.73          0.00
171           10.13          1.49          0.74          0.00
172           10.00          1.51          0.74          0.00
173           10.00          1.48          0.88          0.00
174           10.29          1.50          0.74          0.68
175           10.10          1.52          0.75          0.00
176           10.23          1.52          0.75          0.00
177           10.07          1.50          0.74          0.00
178           10.02          1.51          0.74          0.00
179           10.14          1.49          0.74          0.00
180           10.07          1.51          0.74          0.00
181           10.03          1.48          0.80          0.00
182           10.18          1.50          0.75          0.00
183           10.06          1.51          0.74          0.00
184           10.02          1.49          0.76          0.00
185           10.14          1.50          0.74          0.00
186           10.06          1.50          0.74          0.00
187           10.03          1.50          0.74          0.00
188           10.20          1.50          0.74          0.00
189           10.04          1.49          0.74          0.00
190           10.01          1.49          0.73          0.00
191           10.13          1.50          0.74          0.00
192           10.03          1.49          0.74          0.00
193           10.02          1.51          0.74          0.00
194           10.22          1.49          0.74          0.00
195           10.03          1.51          0.75          0.00
196           10.02          1.50          0.74          0.00
197           10.19          1.50          0.75          0.00
198           10.05          1.50          0.74          0.00
199           10.21          1.50          0.74          0.86
200           10.16          1.56          0.77          0.00
201           10.11          1.55          0.76          0.00
202           10.05          1.66          0.74          0.00
203           10.07          1.51          0.74          0.00
204           10.09          1.51          0.77          0.00
205           10.07          1.50          0.92          0.00
206           10.06          1.59          0.74          0.00
207           10.07          1.53          0.74          0.00
208           10.01          1.51          0.74          0.00
209           10.20          1.50          0.74          0.00
210           10.04          1.52          0.74          0.00
211           10.03          1.50          0.74          0.00
212           10.17          1.51          0.74          0.00
213           10.05          1.50          0.74          0.00
214           10.04          1.51          0.74          0.00
215           10.18          1.50          0.74          0.00
216           10.04          1.50          0.74          0.00
217           10.05          1.50          0.74          0.00
218           10.15          1.52          0.75          0.00
219           10.06          1.50          0.75          0.00
220           10.07          1.52          0.74          0.00
221           10.03          1.68          0.74          0.00
222           10.06          1.51          0.74          0.00
223           10.08          1.50          0.74          0.00
224           10.03          1.52          0.77          0.90
225           10.09          1.54          0.77          0.00
226           10.08          1.54          0.75          0.00
227           10.06          1.67          0.74          0.00
228           10.09          1.51          0.74          0.00
229           10.06          1.51          0.74          0.00
230           10.03          1.50          0.75          0.00
231           10.19          1.51          0.74          0.00
232           10.10          1.54          0.75          0.00
233           10.07          1.53          0.74          0.00
234           10.31          1.52          0.74          0.00
235           10.07          1.54          0.75          0.00
236           10.12          1.53          0.78          0.00
237           10.01          1.75          0.75          0.00
238           10.07          1.53          0.75          0.00
239           10.09          1.55          0.74          0.00
240           10.06          1.51          0.75          0.00
241           10.29          1.51          0.74          0.00
242           10.09          1.51          0.77          0.00
243           10.08          1.51          0.77          0.00
244           10.24          1.50          0.74          0.00
245           10.55          1.55          0.74          0.00
246           10.07          1.52          0.74          0.00
247           10.07          1.75          0.74          0.00
248           10.05          1.52          0.75          0.00
249           10.07          1.52          0.74          0.92
250           10.29          1.53          0.76          0.00
251           10.12          1.54          0.75          0.00
252           10.08          1.50          0.74          0.00
253           10.05          1.50          0.74          0.00
254           10.20          1.51          0.76          0.00
255           10.05          1.51          0.75          0.00
256           10.08          1.51          0.74          0.00
257           10.21          1.50          0.75          0.00
258           10.07          1.51          0.75          0.00
259           10.02          1.53          0.74          0.00
260           10.03          1.50          0.75          0.00
261           10.20          1.50          0.74          0.00
262           10.06          1.52          0.74          0.00
263           10.05          1.50          0.75          0.00
264           10.21          1.50          0.75          0.00
265           10.11          1.53          0.75          0.00
266           10.04          1.50          0.74          0.00
267           10.03          1.49          0.76          0.00
268           10.23          1.51          0.74          0.00
269           10.07          1.51          0.74          0.00
270           10.13          1.50          0.75          0.00
271           10.21          1.50          0.77          0.00
272           10.04          1.49          0.75          0.00
273           10.04          1.50          0.74          0.00
274           10.11          1.51          0.75          0.89
275           10.11          1.54          0.77          0.00
276           10.12          1.54          0.75          0.00
277           10.08          1.51          0.77          0.00
278           10.24          1.51          0.75          0.00
279           10.07          1.51          0.74          0.00
280           10.06          1.51          0.74          0.00
281           10.05          1.69          0.74          0.00
282           10.05          1.51          0.74          0.00
283           10.08          1.50          0.74          0.00
284           10.12          1.80          0.76          0.00
285           10.38          1.51          0.75          0.00
286           10.08          1.51          0.74          0.00
