

---Begin Timer Report (root)---
Timer Name:          root (running)
Total Time (s):      5313
Stamps Sum:          5313
Self Time (Agg.):    0.6557


Intervals
---------
exploration ........ 4532
skill model training  380.7
rl training ........ 385.8
logging ............ 15.08


Loop Iterations
---------------

Timer:       root

               Total    Mean     Max     Min     Num
              ------  ------  ------  ------  ------
exploration   4531.80   10.07   11.91    9.66     450
skill model training  380.71    0.85    1.64    0.76     450
rl training   385.84    0.86    2.02    0.81     450
logging        15.08    0.03    1.16    0.00     449


Iter.   exploration  skill model    rl training       logging
-----       -------       -------       -------       -------
0             10.02          1.58          2.02          0.00
1              9.98          0.84          0.82          0.00
2              9.87          0.81          0.84          0.00
3              9.89          0.84          0.85          0.00
4              9.89          0.76          0.82          0.00
5              9.83          0.76          0.89          0.00
6              9.81          0.76          0.81          0.00
7              9.66          0.78          0.82          0.00
8              9.93          0.78          0.83          0.00
9              9.81          0.77          0.82          0.00
10             9.92          0.77          0.84          0.00
11             9.78          0.78          0.83          0.00
12             9.94          0.78          0.81          0.00
13             9.85          0.78          0.84          0.00
14             9.92          0.78          0.84          0.00
15             9.95          0.79          0.82          0.00
16             9.98          0.80          0.83          0.00
17             9.87          0.77          0.81          0.00
18             9.96          0.80          0.84          0.00
19             9.87          0.78          0.81          0.00
20             9.83          0.83          0.85          0.00
21             9.88          0.79          0.82          0.00
22             9.91          0.79          0.83          0.00
23             9.88          0.79          0.83          0.00
24             9.99          0.81          0.82          0.77
25             9.91          0.86          0.84          0.00
26            10.02          0.79          0.84          0.00
27             9.88          0.77          0.81          0.00
28             9.95          0.80          0.83          0.00
29             9.98          0.86          0.91          0.00
30            10.43          0.79          0.81          0.00
31            10.05          0.79          0.82          0.00
32             9.91          0.88          0.81          0.00
33             9.89          0.78          0.81          0.00
34             9.91          0.80          0.87          0.00
35            10.02          0.79          0.83          0.00
36             9.83          0.79          0.82          0.00
37            10.33          0.85          0.95          0.00
38            10.04          0.81          0.87          0.00
39             9.85          0.87          0.81          0.00
40             9.93          0.79          0.82          0.00
41             9.86          0.83          0.82          0.00
42             9.91          0.82          0.93          0.00
43            11.09          0.91          0.99          0.00
44            11.11          0.90          0.97          0.00
45            11.00          0.91          0.98          0.00
46            10.97          1.02          0.98          0.00
47            10.95          0.92          0.98          0.00
48            10.91          0.91          0.97          0.00
49            11.06          0.91          1.04          0.77
50            10.24          0.81          0.85          0.00
51             9.93          0.82          0.86          0.00
52            10.26          0.81          0.86          0.00
53            10.20          0.83          0.88          0.00
54             9.99          0.80          0.82          0.00
55            10.07          0.81          0.82          0.00
56             9.90          0.80          0.84          0.00
57             9.85          0.79          0.91          0.00
58             9.97          0.80          0.82          0.00
59             9.87          0.80          0.84          0.00
60             9.97          0.81          0.83          0.00
61             9.94          0.81          0.83          0.00
62             9.89          0.82          0.96          0.00
63             9.84          0.80          0.82          0.00
64             9.92          0.80          0.82          0.00
65            10.02          0.80          0.82          0.00
66             9.87          0.80          0.82          0.00
67             9.95          0.82          0.93          0.00
68             9.89          0.80          0.82          0.00
69             9.84          0.81          0.83          0.00
70            10.08          0.84          0.84          0.00
71             9.97          0.81          0.83          0.00
72            10.35          0.86          0.99          0.00
73            10.06          0.82          0.88          0.00
74             9.88          0.80          0.81          0.75
75             9.96          0.82          0.90          0.00
76            10.18          0.82          0.84          0.00
77             9.90          0.82          0.84          0.00
78             9.96          0.83          0.83          0.00
79             9.95          0.80          0.82          0.00
80            10.02          0.80          0.82          0.00
81             9.82          0.80          0.82          0.00
82             9.97          0.82          1.22          0.00
83            10.59          0.82          0.85          0.00
84             9.93          0.81          0.83          0.00
85            10.10          0.81          0.83          0.00
86             9.95          0.84          0.84          0.00
87             9.97          0.81          0.83          0.00
88            10.08          0.85          0.84          0.00
89            10.04          0.80          0.82          0.00
90            10.06          0.80          0.81          0.00
91             9.95          0.82          0.85          0.00
92            10.01          0.81          0.83          0.00
93            10.15          0.82          0.83          0.00
94             9.85          0.84          0.85          0.00
95             9.97          0.83          0.85          0.00
96            10.02          0.81          0.82          0.00
97             9.90          0.81          0.83          0.00
98            10.08          0.80          0.83          0.00
99             9.90          0.81          0.82          0.65
100            9.94          0.83          0.89          0.00
101           10.33          0.85          0.86          0.00
102            9.95          0.82          0.85          0.00
103           10.12          0.82          0.84          0.00
104           10.27          0.85          0.91          0.00
105           10.55          0.88          0.89          0.00
106           10.13          0.85          0.83          0.00
107           10.16          0.81          0.83          0.00
108            9.89          0.81          0.82          0.00
109            9.90          0.83          0.84          0.00
110            9.76          0.81          0.83          0.00
111            9.92          0.81          0.94          0.00
112            9.81          0.81          0.83          0.00
113           10.46          0.86          0.86          0.00
114           10.09          0.96          0.86          0.00
115           10.06          0.82          0.83          0.00
116           10.13          0.88          0.88          0.00
117           10.10          0.82          0.83          0.00
118           10.11          0.83          0.85          0.00
119           10.07          0.88          0.98          0.00
120           10.22          0.82          0.84          0.00
121           10.03          0.82          0.83          0.00
122            9.89          0.81          0.82          0.00
123           10.15          0.84          0.85          0.00
124           10.05          0.82          0.82          0.70
125           10.16          0.83          0.83          0.00
126            9.99          0.82          0.83          0.00
127            9.91          0.81          0.82          0.00
128            9.99          0.81          0.85          0.00
129            9.91          0.82          0.82          0.00
130            9.95          0.83          0.82          0.00
131           10.18          0.82          0.83          0.00
132            9.95          0.82          0.82          0.00
133            9.95          0.84          0.83          0.00
134            9.97          0.82          0.84          0.00
135            9.91          0.81          0.83          0.00
136            9.98          0.81          0.83          0.00
137           10.04          0.81          0.84          0.00
138            9.87          0.83          0.83          0.00
139            9.98          0.83          0.83          0.00
140           10.10          0.82          0.83          0.00
141            9.92          0.83          0.83          0.00
142            9.93          0.81          0.83          0.00
143           10.07          0.81          0.84          0.00
144            9.95          0.82          0.83          0.00
145            9.98          0.81          0.84          0.00
146           10.12          0.83          0.83          0.00
147            9.95          0.82          0.83          0.00
148            9.98          0.82          0.83          0.00
149           10.12          0.82          0.83          0.72
150           10.00          0.83          0.83          0.00
151           10.08          0.83          0.83          0.00
152            9.91          0.82          0.83          0.00
153           10.04          0.91          0.84          0.00
154           10.02          1.32          1.13          0.00
155           10.08          0.90          0.92          0.00
156           10.07          0.85          0.86          0.00
157           10.09          0.84          0.88          0.00
158           11.25          0.93          0.89          0.00
159           10.36          0.84          0.85          0.00
160           10.29          0.82          0.84          0.00
161           10.22          0.83          0.84          0.00
162           10.10          0.83          0.84          0.00
163           10.04          0.81          0.82          0.00
164           10.37          0.82          0.82          0.00
165            9.93          0.83          0.83          0.00
166            9.99          0.89          0.92          0.00
167           10.52          0.82          0.82          0.00
168           10.02          0.82          0.83          0.00
169            9.93          0.81          0.82          0.00
170            9.85          0.94          0.85          0.00
171            9.91          0.84          1.07          0.00
172           10.27          0.83          0.86          0.00
173           10.01          0.82          0.83          0.00
174           10.15          0.84          0.85          0.72
175           10.08          0.85          0.86          0.00
176           10.21          0.83          0.83          0.00
177           10.01          0.82          0.82          0.00
178           10.04          0.82          0.83          0.00
179            9.94          0.95          0.83          0.00
180           10.03          0.84          0.83          0.00
181           10.01          0.82          0.83          0.00
182            9.92          0.83          0.86          0.00
183           10.12          0.82          0.83          0.00
184            9.94          0.82          0.89          0.00
185           10.06          0.81          0.83          0.00
186           10.13          0.82          0.83          0.00
187           10.06          0.82          0.85          0.00
188           10.08          0.84          0.84          0.00
189           10.02          0.83          1.00          0.00
190           10.02          0.84          0.84          0.00
191           10.07          0.83          0.82          0.00
192           10.05          0.83          0.84          0.00
193           10.08          0.83          0.84          0.00
194            9.98          0.84          0.83          0.00
195           10.07          0.82          0.83          0.00
196            9.98          0.96          0.84          0.00
197           10.07          0.82          0.83          0.00
198           10.03          0.83          0.84          0.00
199           10.05          0.84          0.84          0.93
200           10.01          0.84          0.83          0.00
201           10.12          0.83          0.84          0.00
202           10.08          0.83          0.84          0.00
203           10.12          0.84          0.86          0.00
204           10.02          0.83          0.86          0.00
205           10.07          0.82          0.82          0.00
206           10.09          0.83          0.89          0.00
207           11.25          1.26          1.14          0.00
208           11.91          1.42          1.00          0.00
209           10.50          1.10          0.86          0.00
210           10.57          0.84          0.84          0.00
211           10.06          0.85          0.84          0.00
212           10.05          0.84          0.83          0.00
213           10.21          0.84          0.84          0.00
214           10.09          0.84          0.84          0.00
215           10.04          0.85          0.84          0.00
216           10.02          0.83          0.83          0.00
217           10.18          0.84          0.88          0.00
218           10.07          0.86          0.85          0.00
219           10.03          0.87          0.86          0.00
220           10.07          0.97          0.83          0.00
221            9.96          0.83          0.83          0.00
222           10.00          0.83          0.89          0.00
223           10.02          0.83          0.86          0.00
224           10.15          0.82          0.84          0.70
225           10.13          0.83          0.83          0.00
226            9.96          0.83          0.82          0.00
227           10.53          0.83          0.85          0.00
228           10.09          0.83          0.86          0.00
229           11.10          0.95          0.90          0.00
230           10.00          0.85          0.84          0.00
231           10.21          0.82          0.83          0.00
232            9.97          0.82          0.86          0.00
233           10.66          0.88          0.91          0.00
234            9.99          1.09          0.86          0.00
235           10.15          0.84          0.84          0.00
236           10.04          0.83          0.82          0.00
237           10.00          0.82          0.85          0.00
238           10.19          0.84          0.86          0.00
239           10.08          0.86          0.83          0.00
240           10.10          0.83          0.83          0.00
241            9.98          0.84          1.09          0.00
242           10.21          0.84          0.83          0.00
243           10.22          0.84          0.86          0.00
244           10.09          0.84          0.86          0.00
245           10.68          0.92          0.87          0.00
246           10.89          0.85          0.88          0.00
247           10.20          0.85          0.86          0.00
248           10.06          0.88          0.86          0.00
249           10.15          1.02          0.87          0.76
250           10.19          0.86          0.87          0.00
251           10.12          0.84          0.85          0.00
252            9.98          0.99          0.83          0.00
253            9.92          0.86          0.84          0.00
254            9.97          0.83          0.84          0.00
255           10.06          0.83          0.84          0.00
256            9.96          0.99          0.83          0.00
257           10.01          0.84          0.84          0.00
258           10.09          0.83          0.84          0.00
259           10.12          0.83          0.83          0.00
260           10.21          0.83          0.84          0.00
261           10.08          0.84          0.84          0.00
262           10.07          0.82          0.98          0.00
263           10.30          1.03          0.89          0.00
264           10.44          0.83          0.85          0.00
265           10.05          0.83          0.84          0.00
266           10.60          0.87          0.89          0.00
267           10.04          0.85          0.87          0.00
268           10.17          0.83          0.83          0.00
269           10.03          0.84          0.84          0.00
270           10.01          0.82          0.84          0.00
271           10.00          0.83          0.87          0.00
272           10.10          0.84          0.88          0.00
273           10.06          0.82          0.83          0.00
274           10.06          0.85          0.84          0.85
275           10.26          0.85          0.86          0.00
276           10.08          0.84          0.87          0.00
277           10.02          0.82          0.83          0.00
278           10.03          0.82          0.82          0.00
279           10.11          0.83          0.86          0.00
280           10.02          0.84          0.84          0.00
281           10.00          0.84          0.83          0.00
282           10.01          0.83          0.87          0.00
283            9.97          0.99          0.83          0.00
284            9.95          0.82          0.82          0.00
285           10.12          0.82          0.83          0.00
286            9.99          0.82          0.82          0.00
287           10.02          0.83          1.03          0.00
288            9.98          0.85          0.86          0.00
289           10.15          0.84          0.85          0.00
290           10.07          0.84          0.84          0.00
291           10.03          0.83          0.83          0.00
292           10.26          0.82          0.82          0.00
293            9.98          0.82          0.83          0.00
294           10.00          0.82          0.83          0.00
295            9.92          0.83          0.86          0.00
296           10.16          0.81          0.83          0.00
297            9.97          0.83          0.87          0.00
298           10.17          1.24          0.90          0.00
299           10.31          0.86          0.87          1.15
300           10.19          0.86          0.84          0.00
301           10.06          0.84          0.82          0.00
302            9.98          0.82          0.83          0.00
303            9.98          0.99          0.83          0.00
304           10.09          0.85          0.87          0.00
305            9.97          0.83          0.84          0.00
306           10.01          0.84          0.84          0.00
307           10.05          0.83          0.83          0.00
308           10.20          0.83          0.85          0.00
309           10.10          0.84          0.84          0.00
310           10.11          0.83          0.84          0.00
311           10.00          0.82          0.83          0.00
312           10.16          0.83          0.84          0.00
313            9.93          0.83          0.85          0.00
314            9.95          0.83          0.85          0.00
315            9.97          0.83          0.83          0.00
316           10.13          0.83          0.83          0.00
317            9.98          0.82          0.83          0.00
318           10.00          0.83          0.83          0.00
