

---Begin Timer Report (root)---
Timer Name:          root (running)
Total Time (s):      2.182e+04
Stamps Sum:          2.182e+04
Self Time (Agg.):    1.326


Intervals
---------
exploration ........ 1.06e+04
skill model training  2080
rl training ........ 9020
logging ............ 112


Loop Iterations
---------------

Timer:       root

               Total    Mean     Max     Min     Num
              ------  ------  ------  ------  ------
exploration   10604.72   16.07   16.67   15.68     660
skill model training  2080.49    3.15    3.88    3.07     660
rl training   9020.20   13.67   14.70   13.46     660
logging       112.01    0.17    2.07    0.00     659


Iter.   exploration  skill model    rl training       logging
-----       -------       -------       -------       -------
161           15.87          3.11         13.73          0.00
162           15.83          3.11         13.80          0.00
163           16.33          3.11         13.72          0.00
164           16.15          3.11         13.72          0.00
165           16.01          3.14         13.53          0.00
166           15.92          3.14         13.52          0.00
167           16.39          3.13         13.69          0.00
168           16.23          3.13         13.69          0.00
169           16.09          3.13         13.70          1.65
170           16.17          3.12         13.47          0.00
171           15.87          3.12         13.51          0.00
172           16.35          3.12         13.69          0.00
173           16.22          3.14         13.74          0.00
174           15.88          3.11         13.76          0.00
175           16.25          3.12         13.75          0.00
176           16.10          3.11         13.72          0.00
177           15.95          3.32         13.55          0.00
178           16.22          3.15         13.52          0.00
179           15.95          3.15         13.71          1.63
180           15.79          3.09         13.69          0.00
181           15.90          3.10         13.72          0.00
182           16.10          3.10         13.75          0.00
183           16.19          3.31         13.55          0.00
184           16.06          3.14         13.51          0.00
185           16.06          3.14         13.53          0.00
186           16.33          3.14         13.51          0.00
187           15.96          3.13         13.69          0.00
188           16.27          3.12         13.70          0.00
189           15.86          3.12         13.74          1.65
190           16.23          3.08         13.74          0.00
191           16.02          3.31         13.54          0.00
192           16.20          3.13         13.55          0.00
193           16.32          3.14         13.54          0.00
194           16.43          3.15         13.56          0.00
195           16.30          3.13         13.53          0.00
196           16.38          3.13         13.70          0.00
197           15.82          3.13         13.71          0.00
198           15.76          3.12         13.71          0.00
199           15.99          3.13         13.74          1.65
200           15.88          3.09         13.73          0.00
201           16.10          3.28         13.54          0.00
202           15.97          3.32         13.55          0.00
203           16.04          3.35         13.54          0.00
204           16.03          3.15         13.53          0.00
205           16.27          3.14         13.51          0.00
206           15.97          3.14         13.50          0.00
207           16.35          3.14         13.51          0.00
208           15.97          3.15         13.50          0.00
209           15.96          3.15         13.53          1.83
210           16.18          3.11         13.71          0.00
211           16.09          3.11         13.73          0.00
212           15.83          3.10         13.75          0.00
213           16.08          3.11         13.76          0.00
214           16.12          3.12         13.71          0.00
215           15.98          3.12         13.71          0.00
216           15.84          3.13         13.75          0.00
217           15.82          3.12         13.73          0.00
218           15.80          3.12         13.75          0.00
219           15.77          3.13         13.74          1.63
220           16.17          3.09         13.76          0.00
221           15.81          3.10         13.79          0.00
222           16.20          3.09         13.76          0.00
223           16.25          3.10         13.77          0.00
224           15.79          3.10         13.77          0.00
225           16.16          3.10         13.74          0.00
226           15.82          3.11         13.75          0.00
227           15.85          3.10         13.78          0.00
228           15.75          3.11         13.75          0.00
229           16.12          3.12         13.75          1.62
230           16.08          3.34         13.52          0.00
231           16.16          3.34         13.57          0.00
232           16.13          3.31         13.58          0.00
233           16.08          3.09         13.76          0.00
234           16.05          3.11         13.77          0.00
235           15.87          3.11         13.77          0.00
236           15.83          3.11         13.78          0.00
237           16.24          3.11         13.76          0.00
238           15.91          3.12         13.77          0.00
239           16.11          3.12         13.75          1.61
240           15.71          3.09         13.77          0.00
241           15.82          3.09         13.75          0.00
242           15.86          3.10         13.77          0.00
243           16.28          3.10         13.75          0.00
244           16.06          3.12         13.77          0.00
245           16.07          3.12         13.75          0.00
246           16.26          3.12         13.72          0.00
247           16.09          3.12         13.74          0.00
248           16.07          3.13         13.73          0.00
249           16.10          3.14         13.50          1.84
250           15.88          3.11         13.73          0.00
251           16.22          3.12         13.74          0.00
252           16.10          3.13         13.53          0.00
253           16.01          3.14         13.50          0.00
254           16.12          3.14         13.49          0.00
255           16.38          3.15         13.55          0.00
256           16.26          3.15         13.56          0.00
257           16.17          3.38         13.54          0.00
258           16.23          3.09         13.83          0.00
259           15.80          3.12         13.80          1.62
260           15.83          3.35         13.57          0.00
261           15.99          3.08         13.82          0.00
262           16.25          3.12         13.79          0.00
263           16.05          3.12         13.77          0.00
264           15.86          3.12         13.77          0.00
265           15.83          3.13         13.75          0.00
266           15.85          3.13         13.54          0.00
267           16.03          3.16         13.53          0.00
268           16.02          3.16         13.53          0.00
269           15.98          3.15         13.52          1.63
270           15.99          3.15         13.53          0.00
271           16.43          3.16         13.56          0.00
272           16.42          3.16         13.56          0.00
273           15.89          3.07         13.82          0.00
274           16.07          3.13         13.79          0.00
275           16.00          3.13         13.77          0.00
276           16.11          3.14         13.79          0.00
277           16.02          3.14         13.53          0.00
278           16.17          3.16         13.55          0.00
279           16.05          3.17         13.58          1.63
280           16.33          3.16         13.54          0.00
281           16.07          3.16         13.56          0.00
282           16.21          3.17         13.54          0.00
283           15.82          3.07         13.85          0.00
284           16.03          3.15         13.83          0.00
285           16.04          3.14         13.79          0.00
286           15.85          3.16         13.79          0.00
287           15.82          3.16         13.59          0.00
288           16.35          3.23         13.55          0.00
289           16.07          3.17         13.55          1.62
290           16.32          3.17         13.55          0.00
291           16.07          3.46         13.53          0.00
292           16.08          3.09         13.83          0.00
293           16.08          3.16         13.82          0.00
294           15.92          3.14         13.79          0.00
295           15.89          3.15         13.52          0.00
296           16.06          3.18         13.53          0.00
297           16.08          3.18         13.56          0.00
298           15.88          3.37         13.60          0.00
299           15.84          3.11         13.82          1.67
300           16.22          3.10         13.79          0.00
301           16.08          3.13         13.77          0.00
302           16.25          3.14         13.73          0.00
303           15.83          3.15         13.53          0.00
304           16.04          3.17         13.53          0.00
305           15.96          3.45         13.54          0.00
306           15.88          3.08         13.82          0.00
307           16.03          3.16         13.77          0.00
308           15.92          3.15         13.78          0.00
309           15.83          3.16         13.55          1.89
310           15.71          3.16         13.51          0.00
