

---Begin Timer Report (root)---
Timer Name:          root (running)
Total Time (s):      6541
Stamps Sum:          6541
Self Time (Agg.):    0.1095


Intervals
---------
exploration ........ 5343
skill model training  135.1
rl training ........ 1040
logging ............ 23.63


Loop Iterations
---------------

Timer:       root

               Total    Mean     Max     Min     Num
              ------  ------  ------  ------  ------
exploration   5342.66   35.62  171.02   34.13     150
skill model training  135.15    0.90    1.68    0.88     150
rl training   1039.88    6.93    8.07    6.84     150
logging        23.63    0.16    1.76    0.00     149


Iter.   exploration  skill model    rl training       logging
-----       -------       -------       -------       -------
0            171.02          1.68          8.07          0.00
1             34.75          0.88          6.95          0.00
2             34.87          0.88          6.84          0.00
3             34.79          0.89          6.93          0.00
4             34.55          0.89          6.94          0.00
5             34.66          0.89          6.86          0.00
6             34.55          0.88          6.92          0.00
7             34.64          0.89          6.95          0.00
8             34.62          0.89          6.84          0.00
9             34.47          0.89          6.94          1.66
10            34.82          0.89          6.85          0.00
11            34.86          0.88          6.97          0.00
12            34.43          0.88          6.96          0.00
13            34.67          0.88          6.96          0.00
14            34.89          0.89          6.96          0.00
15            34.84          0.97          6.87          0.00
16            34.67          0.89          6.86          0.00
17            34.95          0.89          6.87          0.00
18            34.86          0.89          6.96          0.00
19            34.83          0.89          6.93          1.58
20            34.68          0.89          6.89          0.00
21            34.75          0.88          6.87          0.00
22            34.63          0.89          6.86          0.00
23            34.55          0.88          6.87          0.00
24            34.86          0.89          6.88          0.00
25            34.94          0.89          6.87          0.00
26            35.09          0.89          6.87          0.00
27            34.61          0.89          6.87          0.00
28            34.84          0.89          6.98          0.00
29            34.59          0.89          6.97          1.64
30            34.55          0.88          6.98          0.00
31            34.60          0.89          6.96          0.00
32            34.81          0.89          6.97          0.00
33            34.81          0.89          6.99          0.00
34            34.69          0.89          6.97          0.00
35            34.34          0.89          6.95          0.00
36            34.71          0.89          6.96          0.00
37            34.59          0.89          6.86          0.00
38            34.78          0.90          6.87          0.00
39            34.71          0.90          6.86          1.70
40            34.70          0.88          6.96          0.00
41            34.59          0.88          6.95          0.00
42            34.85          0.88          6.85          0.00
43            34.72          0.89          6.88          0.00
44            34.72          0.89          6.86          0.00
45            34.92          0.99          6.90          0.00
46            34.43          0.89          6.98          0.00
47            34.45          0.89          6.98          0.00
48            34.91          0.89          6.99          0.00
49            34.89          0.89          6.90          1.73
50            34.45          0.88          6.98          0.00
51            34.89          0.88          6.88          0.00
52            34.77          0.88          6.88          0.00
53            34.68          0.89          7.01          0.00
54            34.93          0.89          6.97          0.00
55            34.37          0.89          6.87          0.00
56            34.68          0.89          6.88          0.00
57            34.69          0.89          6.88          0.00
58            34.64          0.89          7.00          0.00
59            34.64          0.89          6.99          1.64
60            34.69          0.88          6.99          0.00
61            35.07          0.88          6.89          0.00
62            35.08          0.89          6.86          0.00
63            34.51          0.88          7.00          0.00
64            34.72          0.88          6.95          0.00
65            34.77          0.89          6.87          0.00
66            35.24          0.89          6.88          0.00
67            34.80          0.89          6.99          0.00
68            34.83          0.89          6.87          0.00
69            34.33          0.90          6.88          1.71
70            34.77          0.89          6.89          0.00
71            34.45          0.89          7.01          0.00
72            34.86          0.89          6.87          0.00
73            34.37          0.89          6.89          0.00
74            34.79          0.89          7.02          0.00
75            35.20          0.90          6.87          0.00
76            34.64          0.89          6.89          0.00
77            34.96          0.89          7.00          0.00
78            34.37          0.89          6.86          0.00
79            34.97          0.90          6.88          1.62
80            34.42          0.90          6.88          0.00
81            35.09          0.89          7.00          0.00
82            34.47          0.90          6.90          0.00
83            34.56          0.89          6.99          0.00
84            34.55          0.90          6.86          0.00
85            35.01          0.90          6.88          0.00
86            34.63          0.89          6.98          0.00
87            34.20          0.89          6.89          0.00
88            34.98          0.89          7.01          0.00
89            34.31          0.89          6.86          1.69
90            34.52          0.89          6.88          0.00
91            34.89          0.88          7.01          0.00
92            34.51          0.89          6.86          0.00
93            35.06          0.88          7.03          0.00
94            34.74          0.89          6.88          0.00
95            34.87          0.89          6.88          0.00
96            34.98          0.89          6.99          0.00
97            34.51          0.90          6.87          0.00
98            35.05          0.89          6.99          0.00
99            34.92          0.89          6.88          1.59
100           34.93          0.89          6.89          0.00
101           34.51          0.89          6.89          0.00
102           34.86          1.02          6.89          0.00
103           34.40          0.89          6.90          0.00
104           34.88          0.89          7.01          0.00
105           34.87          0.90          6.87          0.00
106           34.52          0.89          7.01          0.00
107           35.12          0.89          6.88          0.00
108           34.98          0.89          7.01          0.00
109           34.59          0.89          6.89          1.76
110           34.56          0.89          6.88          0.00
111           34.50          0.90          7.00          0.00
112           35.11          0.90          6.90          0.00
113           34.93          0.89          6.86          0.00
114           34.50          0.89          7.02          0.00
115           34.45          0.90          6.87          0.00
116           35.14          0.89          7.01          0.00
117           34.86          0.89          6.91          0.00
118           34.36          0.90          7.00          0.00
119           34.99          0.90          6.91          1.60
120           34.82          0.89          7.03          0.00
121           34.46          0.89          6.87          0.00
122           35.21          0.89          7.03          0.00
123           34.60          1.02          6.89          0.00
124           34.51          0.90          6.87          0.00
125           34.90          0.90          7.00          0.00
126           34.68          0.90          6.88          0.00
127           34.61          0.90          6.88          0.00
128           34.91          0.89          7.03          0.00
129           34.71          0.90          6.88          1.75
130           34.26          0.89          7.03          0.00
131           34.61          0.89          6.89          0.00
132           34.35          0.89          7.01          0.00
133           34.60          1.04          6.87          0.00
134           34.64          0.90          6.89          0.00
135           34.60          0.90          7.02          0.00
136           34.42          0.89          6.91          0.00
137           34.41          0.90          6.87          0.00
138           34.76          0.89          7.03          0.00
139           35.02          0.91          6.90          1.62
140           34.40          0.89          7.02          0.00
141           35.06          0.90          6.89          0.00
142           35.04          0.90          6.87          0.00
143           34.70          0.89          7.02          0.00
144           34.13          1.04          6.91          0.00
145           34.28          0.90          6.91          0.00
146           34.82          0.89          6.88          0.00
147           34.36          0.89          7.02          0.00
148           34.40          0.90          6.88          0.00
149           34.84          0.90          6.89              


---End Timer Report (root)---

