

---Begin Timer Report (root)---
Timer Name:          root (running)
Total Time (s):      1775
Stamps Sum:          1775
Self Time (Agg.):    0.09774


Intervals
---------
exploration ........ 1519
skill model training  124.8
rl training ........ 127.2
logging ............ 3.831


Loop Iterations
---------------

Timer:       root

               Total    Mean     Max     Min     Num
              ------  ------  ------  ------  ------
exploration   1519.33   10.13   11.44    9.84     150
skill model training  124.76    0.83    1.44    0.74     150
rl training   127.21    0.85    1.96    0.80     150
logging         3.83    0.03    0.77    0.00     149


Iter.   exploration  skill model    rl training       logging
-----       -------       -------       -------       -------
0             10.10          1.44          1.96          0.00
1              9.95          0.83          0.82          0.00
2              9.93          0.76          0.83          0.00
3              9.92          0.74          0.87          0.00
4              9.84          0.77          0.82          0.00
5              9.91          0.76          0.80          0.00
6              9.92          0.78          0.81          0.00
7              9.95          0.77          0.82          0.00
8             10.03          0.78          0.82          0.00
9              9.98          0.78          0.82          0.00
10            10.08          0.79          0.81          0.00
11            10.00          0.78          0.83          0.00
12            11.44          0.86          0.82          0.00
13            10.31          0.78          0.81          0.00
14            10.00          0.79          0.82          0.00
15             9.93          0.77          0.81          0.00
16             9.99          0.78          0.82          0.00
17             9.95          0.78          0.82          0.00
18            10.01          0.79          0.82          0.00
19             9.95          0.78          0.82          0.00
20            10.01          0.79          0.84          0.00
21             9.96          0.80          0.82          0.00
22             9.94          0.86          0.82          0.00
23             9.94          0.80          0.82          0.00
24             9.95          0.81          0.89          0.77
25             9.99          0.80          0.80          0.00
26            10.13          0.80          0.81          0.00
27            10.03          0.79          0.80          0.00
28            10.05          0.79          0.81          0.00
29            10.00          0.79          0.82          0.00
30             9.97          0.87          0.81          0.00
31            10.01          0.80          0.80          0.00
32            10.02          0.79          0.81          0.00
33            10.04          0.80          0.92          0.00
34            10.16          0.82          0.84          0.00
35            10.13          0.82          0.83          0.00
36            10.04          0.81          0.82          0.00
37            10.09          0.80          0.84          0.00
38            10.17          0.90          0.88          0.00
39            10.49          0.78          0.82          0.00
40            10.14          0.80          0.82          0.00
41            10.16          0.87          1.00          0.00
42            10.35          0.84          0.86          0.00
43            10.39          0.83          0.83          0.00
44            10.34          0.83          0.84          0.00
45            10.22          0.83          0.85          0.00
46            10.16          0.90          0.82          0.00
47            10.28          0.85          0.89          0.00
48            10.51          0.81          0.82          0.00
49            10.21          0.80          0.84          0.71
50            10.63          0.94          0.85          0.00
51            10.67          0.85          0.93          0.00
52            10.43          0.80          0.83          0.00
53            10.10          0.80          0.82          0.00
54             9.93          0.80          0.83          0.00
55             9.95          0.89          0.81          0.00
56            10.25          0.82          0.84          0.00
57            10.10          0.82          0.82          0.00
58            10.14          0.83          0.82          0.00
59             9.99          0.81          0.83          0.00
60            10.05          0.90          0.82          0.00
61            10.14          0.84          0.82          0.00
62            10.04          0.80          0.82          0.00
63            10.12          0.82          0.83          0.00
64            10.22          0.87          0.83          0.00
65            10.01          0.89          0.81          0.00
66             9.98          0.80          0.86          0.00
67             9.96          0.80          0.82          0.00
68            10.02          0.80          0.82          0.00
69            10.02          0.81          0.82          0.00
70            10.01          0.89          0.84          0.00
71             9.95          0.80          0.82          0.00
72             9.96          0.80          0.82          0.00
73            10.05          0.98          0.85          0.00
74             9.99          0.79          0.81          0.68
75            10.11          0.81          0.81          0.00
76            10.00          0.81          0.81          0.00
77             9.95          0.90          0.80          0.00
78             9.97          0.80          0.82          0.00
79             9.98          0.80          0.81          0.00
80            10.13          0.80          0.82          0.00
81             9.98          0.80          0.84          0.00
82             9.99          0.81          0.82          0.00
