

---Begin Timer Report (root)---
Timer Name:          root (running)
Total Time (s):      3557
Stamps Sum:          3557
Self Time (Agg.):    0.3115


Intervals
---------
exploration ........ 3040
skill model training  253.5
rl training ........ 254.9
logging ............ 8.824


Loop Iterations
---------------

Timer:       root

               Total    Mean     Max     Min     Num
              ------  ------  ------  ------  ------
exploration   3040.06   10.13   10.85    9.88     300
skill model training  253.53    0.85    1.41    0.75     300
rl training   254.90    0.85    1.92    0.79     300
logging         8.82    0.03    0.88    0.00     299


Iter.   exploration  skill model    rl training       logging
-----       -------       -------       -------       -------
161           10.25          0.86          0.85          0.00
162           10.12          0.87          0.84          0.00
163           10.11          0.88          0.84          0.00
164           10.36          0.85          0.84          0.00
165           10.67          0.95          0.85          0.00
166           10.10          0.92          0.86          0.00
167           10.08          1.01          0.85          0.00
168           10.11          0.86          0.85          0.00
169           10.15          0.86          0.88          0.00
170           10.12          0.88          1.02          0.00
171           10.11          0.85          0.85          0.00
172           10.11          0.85          0.85          0.00
173           10.12          0.85          0.85          0.00
174           10.25          0.85          0.90          0.76
175           10.16          0.87          0.86          0.00
176           10.26          0.85          0.85          0.00
177           10.12          0.85          0.84          0.00
178           10.10          0.84          0.84          0.00
179           10.08          0.85          0.84          0.00
180           10.24          0.84          0.85          0.00
181           10.09          0.87          0.85          0.00
182           10.12          0.85          0.85          0.00
183           10.24          0.85          0.85          0.00
184           10.12          0.84          0.85          0.00
185           10.10          0.85          0.85          0.00
186           10.10          0.98          0.87          0.00
187           10.11          0.85          0.85          0.00
188           10.11          0.85          0.85          0.00
189           10.10          0.85          0.85          0.00
190           10.25          0.85          0.85          0.00
191           10.09          0.85          0.85          0.00
192           10.10          0.86          0.84          0.00
193           10.25          0.84          0.85          0.00
194           10.11          0.86          0.85          0.00
195           10.11          0.85          0.84          0.00
196           10.16          0.84          1.00          0.00
197           10.11          0.85          0.85          0.00
198           10.12          0.85          0.85          0.00
199           10.11          0.86          0.85          0.88
200           10.17          0.86          0.87          0.00
201           10.13          0.86          0.85          0.00
202           10.10          0.84          0.84          0.00
203           10.25          0.84          0.86          0.00
204           10.11          0.85          0.88          0.00
205           10.10          0.85          0.84          0.00
206           10.08          0.99          0.85          0.00
207           10.15          0.85          0.85          0.00
208           10.13          0.85          0.85          0.00
209           10.08          0.84          0.84          0.00
210           10.23          0.85          0.87          0.00
211           10.09          0.85          0.84          0.00
212           10.11          0.84          0.85          0.00
213           10.10          0.85          1.01          0.00
214           10.12          0.85          0.86          0.00
215           10.10          0.85          0.86          0.00
216           10.14          0.85          0.85          0.00
217           10.26          0.85          0.85          0.00
218           10.12          0.85          0.86          0.00
219           10.13          0.85          0.85          0.00
220           10.11          0.84          0.85          0.00
221           10.25          0.85          0.85          0.00
222           10.12          0.86          0.85          0.00
223           10.12          0.85          0.85          0.00
224           10.25          0.85          0.85          0.69
225           10.14          0.86          0.87          0.00
226           10.16          0.86          0.86          0.00
227           10.26          0.86          0.85          0.00
228           10.11          0.86          0.85          0.00
229           10.20          0.85          0.84          0.00
230           10.07          0.84          0.84          0.00
231           10.26          0.86          0.84          0.00
232           10.13          0.85          0.84          0.00
233           10.13          0.84          0.85          0.00
234           10.32          0.86          0.85          0.00
235           10.26          0.85          0.87          0.00
236           10.14          0.85          0.85          0.00
237           10.13          0.85          0.85          0.00
238           10.11          1.01          0.85          0.00
239           10.09          0.85          0.86          0.00
240           10.10          0.84          0.85          0.00
241           10.09          0.84          0.84          0.00
242           10.25          0.85          0.85          0.00
243           10.10          0.85          0.86          0.00
244           10.09          0.85          0.85          0.00
245           10.09          0.84          0.85          0.00
246           10.25          0.85          0.85          0.00
247           10.12          0.85          0.85          0.00
248           10.11          0.84          0.85          0.00
249           10.09          0.84          0.85          0.86
250           10.17          0.86          0.86          0.00
251           10.14          0.86          0.85          0.00
252           10.10          0.85          0.85          0.00
253           10.24          0.85          0.85          0.00
254           10.09          0.86          0.85          0.00
255           10.12          0.84          0.85          0.00
256           10.09          0.84          0.85          0.00
257           10.29          0.85          0.85          0.00
258           10.16          0.86          0.85          0.00
259           10.10          0.84          0.85          0.00
260           10.13          0.85          0.85          0.00
261           10.32          0.85          0.85          0.00
262           10.13          0.85          0.85          0.00
263           10.12          0.85          0.85          0.00
264           10.10          0.85          0.85          0.00
265           10.30          0.86          0.86          0.00
266           10.20          0.89          0.85          0.00
267           10.13          0.86          0.85          0.00
268           10.09          0.85          0.87          0.00
269           10.28          0.85          0.85          0.00
270           10.12          0.87          0.85          0.00
271           10.11          0.85          0.84          0.00
272           10.09          0.87          1.04          0.00
273           10.09          0.85          0.85          0.00
274           10.14          0.86          0.85          0.78
275           10.18          0.86          0.86          0.00
276           10.35          0.86          0.86          0.00
277           10.13          0.86          0.85          0.00
278           10.09          0.84          0.87          0.00
279           10.06          0.84          0.85          0.00
280           10.29          0.85          0.85          0.00
281           10.12          0.85          0.85          0.00
282           10.15          0.86          0.85          0.00
283           10.11          0.86          0.85          0.00
284           10.30          0.86          0.85          0.00
285           10.14          0.85          0.85          0.00
286           10.12          0.85          0.86          0.00
287           10.12          0.85          0.85          0.00
288           10.32          0.86          0.85          0.00
289           10.12          0.86          0.85          0.00
290           10.16          0.88          0.86          0.00
291           10.12          0.88          0.85          0.00
292           10.30          0.88          0.86          0.00
293           10.11          0.88          0.86          0.00
294           10.19          0.86          0.85          0.00
295           10.08          0.85          0.85          0.00
296           10.37          0.85          0.86          0.00
297           10.11          0.90          0.87          0.00
298           10.14          0.86          0.86          0.00
299           10.12          0.88          0.85              


---End Timer Report (root)---

