

---Begin Timer Report (root)---
Timer Name:          root (running)
Total Time (s):      5588
Stamps Sum:          5589
Self Time (Agg.):    0.6501


Intervals
---------
exploration ........ 4563
skill model training  675.8
rl training ........ 335.7
logging ............ 14.35


Loop Iterations
---------------

Timer:       root

               Total    Mean     Max     Min     Num
              ------  ------  ------  ------  ------
exploration   4562.78   10.14   11.77    9.91     450
skill model training  675.75    1.50    2.18    1.34     450
rl training   335.74    0.75    1.83    0.71     450
logging        14.35    0.03    0.96    0.00     449


Iter.   exploration  skill model    rl training       logging
-----       -------       -------       -------       -------
208           11.24          1.74          0.87          0.00
209           10.81          1.51          0.72          0.00
210           10.09          1.47          0.72          0.00
211           10.04          1.47          0.73          0.00
212           10.10          1.46          0.71          0.00
213           10.20          1.60          0.74          0.00
214           10.26          1.53          0.78          0.00
215           10.33          1.49          0.86          0.00
216           10.22          1.47          0.72          0.00
217           10.08          1.44          0.72          0.00
218           10.22          1.43          0.72          0.00
219           10.06          1.45          0.73          0.00
220            9.99          1.46          0.72          0.00
221           10.05          1.62          0.71          0.00
222           10.05          1.44          0.73          0.00
223           10.05          1.44          0.71          0.00
224            9.97          1.44          0.74          0.96
225           10.08          1.48          0.74          0.00
226           10.07          1.91          0.85          0.00
227           10.12          1.71          0.77          0.00
228           10.20          1.47          0.72          0.00
229           10.08          1.46          0.73          0.00
230           10.08          1.45          0.75          0.00
231           10.21          1.46          0.71          0.00
232            9.96          1.46          0.71          0.00
233            9.99          1.44          0.72          0.00
234           10.16          1.46          0.72          0.00
235           10.14          1.45          0.72          0.00
236           10.08          1.47          0.73          0.00
237           10.02          1.61          0.71          0.00
238           10.00          1.45          0.72          0.00
239           10.09          1.44          0.73          0.00
240           10.13          1.44          0.72          0.00
241           10.21          1.50          0.72          0.00
242           10.11          1.46          0.73          0.00
243           10.06          1.44          0.72          0.00
244           10.20          1.44          0.71          0.00
245           10.16          1.54          0.74          0.00
246           10.36          1.46          0.74          0.00
247           10.08          1.62          0.71          0.00
248            9.99          1.46          0.71          0.00
249           10.08          1.45          0.74          0.77
250           10.25          1.49          0.75          0.00
251           10.11          1.48          0.72          0.00
252           10.93          1.88          0.79          0.00
253           10.78          1.51          0.74          0.00
254           10.64          1.64          0.74          0.00
255           10.20          1.52          0.73          0.00
256           10.60          1.60          0.75          0.00
257           10.19          1.48          0.74          0.00
258           10.09          1.44          0.72          0.00
259           10.08          1.46          0.72          0.00
260           10.09          1.49          0.90          0.00
261            9.96          1.45          0.75          0.00
262           10.46          1.63          0.81          0.00
263           10.20          1.47          0.72          0.00
264           10.23          1.44          0.72          0.00
265            9.95          1.46          0.72          0.00
266           10.11          1.46          0.73          0.00
267           10.03          1.49          0.73          0.00
268           10.21          1.45          0.74          0.00
269           10.10          1.45          0.72          0.00
270           10.66          1.54          0.83          0.00
271           10.94          1.68          0.82          0.00
272           10.66          1.55          0.83          0.00
273           10.35          1.54          0.80          0.00
274           10.46          1.69          0.86          0.96
275           10.92          1.80          0.82          0.00
276           11.32          1.89          1.03          0.00
277           11.10          1.55          0.75          0.00
278           10.50          1.51          0.74          0.00
279           10.48          1.50          0.78          0.00
280           10.30          1.48          0.73          0.00
281            9.99          1.67          0.72          0.00
282            9.95          1.47          0.76          0.00
283           10.32          1.57          0.73          0.00
284           10.08          1.51          0.72          0.00
285           10.26          1.49          0.74          0.00
286           10.04          1.49          0.72          0.00
287            9.99          1.48          0.72          0.00
288            9.94          1.46          0.72          0.00
289           10.11          1.46          0.71          0.00
290            9.93          1.47          0.72          0.00
291            9.97          1.46          0.72          0.00
292            9.96          1.63          0.71          0.00
293           10.02          1.46          0.75          0.00
294            9.97          1.46          0.72          0.00
295           10.01          1.50          0.72          0.00
296           10.20          1.46          0.72          0.00
297           10.02          1.46          0.72          0.00
298           10.02          1.47          0.71          0.00
299           10.00          1.47          0.72          0.93
300           10.09          1.50          0.78          0.00
301           10.15          1.51          0.76          0.00
302           10.04          1.46          0.77          0.00
303           10.23          1.46          0.73          0.00
304           10.08          1.49          0.72          0.00
305           10.01          1.45          0.72          0.00
306           10.03          1.47          0.72          0.00
307           10.19          1.47          0.74          0.00
308           10.04          1.46          0.73          0.00
309           10.01          1.46          0.72          0.00
310            9.98          1.65          0.74          0.00
311           10.03          1.46          0.72          0.00
312           10.02          1.49          0.75          0.00
313           10.05          1.45          0.72          0.00
314           10.03          1.65          0.72          0.00
315           10.17          1.49          0.74          0.00
316            9.99          1.47          0.72          0.00
317            9.96          1.45          0.72          0.00
318           10.23          1.45          0.71          0.00
319           10.06          1.49          0.74          0.00
320           10.05          1.49          0.73          0.00
321           10.08          1.47          0.77          0.00
322           10.25          1.48          0.73          0.00
323           10.09          1.49          0.73          0.00
324           10.07          1.48          0.72          0.69
325           10.33          1.49          0.74          0.00
326           10.02          1.48          0.73          0.00
327            9.95          1.46          0.71          0.00
328            9.96          1.48          0.72          0.00
329           10.20          1.45          0.72          0.00
330            9.96          1.47          0.72          0.00
331           10.09          1.47          0.73          0.00
332            9.96          1.48          0.74          0.00
333           10.24          1.45          0.72          0.00
334           10.05          1.46          0.72          0.00
335            9.99          1.46          0.72          0.00
336            9.97          1.45          0.74          0.00
337           10.24          1.49          0.74          0.00
338           10.03          1.47          0.72          0.00
339           10.07          1.49          0.72          0.00
340           10.07          1.47          0.74          0.00
341           10.21          2.06          1.01          0.00
342           10.54          1.53          0.82          0.00
343           10.61          1.56          0.75          0.00
344           10.54          1.72          0.87          0.00
345           10.74          1.50          0.74          0.00
346           10.34          1.52          0.73          0.00
347           10.41          1.56          0.81          0.00
348           10.61          1.59          0.93          0.00
349           10.41          1.60          0.84          0.77
350           10.60          1.55          0.82          0.00
351           10.64          1.74          0.86          0.00
352           10.56          1.55          1.04          0.00
353           10.52          1.56          0.79          0.00
354           10.58          1.63          0.75          0.00
355           10.46          1.60          0.75          0.00
356           10.62          1.58          0.89          0.00
357           10.51          1.51          0.82          0.00
358           10.53          1.58          0.96          0.00
359           10.23          1.51          0.75          0.00
360           10.21          1.80          0.74          0.00
361           10.30          1.56          0.86          0.00
362           10.57          1.64          0.74          0.00
363           10.45          1.75          0.80          0.00
364           11.77          1.55          1.03          0.00
365           10.29          1.51          0.73          0.00
366           10.30          1.54          0.75          0.00
367           10.16          1.51          0.72          0.00
368           10.05          1.47          0.73          0.00
369           10.20          1.47          0.72          0.00
370            9.96          1.48          0.72          0.00
371            9.99          1.46          0.73          0.00
372            9.98          1.47          0.77          0.00
373           10.29          1.46          0.74          0.00
374           10.05          1.49          0.73          0.80
375           10.09          1.49          0.75          0.00
376           10.09          1.73          0.72          0.00
377           10.05          1.51          0.76          0.00
378           10.13          1.50          0.75          0.00
379            9.96          1.47          0.72          0.00
380           10.00          1.48          0.98          0.00
381           10.06          1.50          0.73          0.00
382           10.05          1.48          0.72          0.00
383           10.02          1.48          0.72          0.00
384            9.95          1.46          0.72          0.00
385           10.22          1.48          0.73          0.00
386           10.00          1.47          0.72          0.00
387            9.99          1.47          0.74          0.00
388            9.98          1.47          0.72          0.00
