

---Begin Timer Report (root)---
Timer Name:          root (running)
Total Time (s):      2.929e+04
Stamps Sum:          2.929e+04
Self Time (Agg.):    0.3979


Intervals
---------
exploration ........ 2.149e+04
skill model training  3027
rl training ........ 4760
logging ............ 11.52


Loop Iterations
---------------

Timer:       root

               Total    Mean     Max     Min     Num
              ------  ------  ------  ------  ------
exploration   21493.92   61.41   62.26   60.58     350
skill model training  3027.07    8.65    9.66    8.36     350
rl training   4759.52   13.60   14.91   13.47     350
logging        11.52    0.03    1.78    0.00     349


Iter.   exploration  skill model    rl training       logging
-----       -------       -------       -------       -------
160           61.61          8.59         13.56          0.00
161           61.63          8.74         13.60          0.00
162           61.28          8.57         13.59          0.00
163           61.66          8.46         13.62          0.00
164           61.80          8.65         13.61          0.00
165           61.82          8.67         13.50          0.00
166           61.16          8.65         13.59          0.00
167           61.60          8.78         13.60          0.00
168           61.87          8.54         13.58          0.00
169           61.32          8.81         13.61          0.00
170           61.55          8.64         13.56          0.00
171           61.80          8.54         13.59          0.00
172           61.96          8.72         13.51          0.00
173           62.05          8.81         13.61          0.00
174           61.69          8.51         13.62          0.00
175           61.20          8.49         13.65          0.00
176           61.97          8.50         13.61          0.00
177           61.55          8.67         13.61          0.00
178           61.32          8.88         13.59          0.00
179           61.46          8.56         13.62          0.00
180           61.50          8.51         13.58          0.00
181           61.42          8.83         13.61          0.00
182           61.61          8.82         13.62          0.00
183           61.51          8.44         13.65          0.00
184           61.84          8.94         13.61          0.00
185           61.30          8.60         13.60          0.00
186           61.51          8.41         13.61          0.00
187           61.54          8.60         13.62          0.00
188           61.83          8.80         13.61          0.00
189           61.21          8.78         13.52          0.00
190           61.29          8.76         13.63          0.00
191           61.67          8.64         13.61          0.00
192           61.39          8.45         13.59          0.00
193           61.44          8.76         13.61          0.00
194           61.54          8.91         13.63          0.00
195           61.91          8.62         13.63          0.00
196           61.29          8.66         13.61          0.00
197           61.51          8.50         13.60          0.00
198           61.14          8.56         13.61          0.00
199           61.57          8.73         13.61          1.78
200           61.65          8.67         13.65          0.00
201           61.74          8.52         13.62          0.00
202           61.15          8.59         13.58          0.00
203           61.55          8.55         13.61          0.00
204           61.81          8.71         13.61          0.00
205           61.41          8.69         13.51          0.00
206           62.06          8.55         13.60          0.00
207           61.18          8.54         13.62          0.00
208           61.43          8.50         13.62          0.00
209           61.08          8.70         13.50          0.00
210           61.38          8.58         13.60          0.00
211           61.12          8.56         13.62          0.00
212           61.31          8.64         13.61          0.00
213           61.37          8.65         13.51          0.00
214           61.16          8.70         13.61          0.00
215           61.17          8.57         13.63          0.00
216           61.42          8.67         13.60          0.00
217           61.28          8.87         13.50          0.00
218           61.94          8.65         13.59          0.00
219           61.32          8.77         13.62          0.00
220           61.78          8.56         13.65          0.00
221           61.34          8.67         13.51          0.00
222           61.21          8.64         13.59          0.00
223           61.36          8.61         13.64          0.00
224           61.82          8.44         13.61          0.00
225           61.32          8.86         13.52          0.00
226           61.68          8.66         13.61          0.00
227           61.74          8.71         13.63          0.00
228           60.76          8.55         13.64          0.00
229           61.22          8.66         13.59          0.00
230           61.09          8.64         13.60          0.00
231           62.03          8.76         13.65          0.00
232           61.98          8.51         13.60          0.00
233           61.82          8.65         13.63          0.00
234           61.25          8.44         13.58          0.00
235           61.24          8.63         13.63          0.00
236           61.64          8.68         13.62          0.00
237           61.66          8.70         13.62          0.00
238           61.45          8.69         13.61          0.00
239           61.72          8.86         13.63          0.00
240           61.80          8.47         13.64          0.00
241           61.10          8.53         13.63          0.00
242           61.10          8.66         13.63          0.00
243           61.55          8.68         13.64          0.00
244           61.12          8.45         13.61          0.00
245           61.72          8.74         13.61          0.00
246           61.28          8.71         13.60          0.00
247           61.29          8.56         13.60          0.00
248           61.38          8.76         13.62          0.00
249           61.44          8.62         13.60          1.76
250           61.40          8.61         13.65          0.00
251           61.27          8.71         13.60          0.00
252           61.58          8.60         13.63          0.00
253           61.78          8.63         13.62          0.00
254           61.71          8.59         13.64          0.00
255           61.60          8.61         13.60          0.00
256           61.78          8.92         13.50          0.00
257           61.92          8.59         13.51          0.00
258           61.29          8.58         13.60          0.00
259           61.67          8.67         13.62          0.00
260           60.85          8.45         13.61          0.00
261           61.01          8.79         13.62          0.00
262           61.49          8.81         13.61          0.00
263           61.38          8.64         13.62          0.00
264           61.36          8.63         13.66          0.00
265           61.13          8.86         13.50          0.00
266           61.51          8.66         13.59          0.00
267           61.08          8.89         13.61          0.00
268           61.85          8.65         13.60          0.00
269           61.60          8.65         13.62          0.00
270           61.55          9.04         13.62          0.00
271           61.59          8.73         13.61          0.00
272           61.19          8.81         13.64          0.00
273           61.43          8.82         13.50          0.00
274           62.16          8.48         13.63          0.00
275           61.56          8.76         13.64          0.00
276           61.66          8.61         13.60          0.00
277           61.52          8.69         13.61          0.00
278           61.68          8.73         13.60          0.00
279           62.15          8.85         13.60          0.00
280           61.23          8.58         13.62          0.00
281           61.92          8.43         13.63          0.00
282           61.22          8.73         13.64          0.00
283           61.49          8.91         13.52          0.00
284           61.58          8.81         13.63          0.00
285           61.74          8.76         13.62          0.00
286           61.91          8.89         13.63          0.00
287           61.15          8.60         13.62          0.00
288           61.69          8.57         13.64          0.00
289           61.87          8.49         13.61          0.00
290           61.59          8.75         13.64          0.00
291           61.39          8.56         13.59          0.00
292           61.83          8.80         13.63          0.00
293           61.24          8.70         13.50          0.00
294           62.26          8.56         13.62          0.00
295           61.58          8.48         13.60          0.00
296           60.82          8.69         13.61          0.00
297           61.61          8.61         13.63          0.00
298           61.28          8.63         13.59          0.00
299           61.05          8.58         13.63          1.70
300           61.64          8.55         13.48          0.00
301           61.31          8.58         13.61          0.00
302           61.29          8.71         13.66          0.00
303           61.23          8.80         13.62          0.00
304           61.55          8.66         13.63          0.00
305           61.68          8.59         13.62          0.00
306           61.55          8.57         13.62          0.00
307           61.13          8.74         13.62          0.00
308           61.78          8.53         13.63          0.00
309           61.39          8.64         13.63          0.00
310           61.16          8.52         13.64          0.00
311           61.50          8.56         13.62          0.00
312           61.65          8.72         13.65          0.00
313           61.27          8.73         13.64          0.00
314           61.52          8.54         13.63          0.00
315           61.61          8.73         13.65          0.00
316           61.51          8.72         13.63          0.00
317           61.28          8.70         13.68          0.00
318           61.47          8.44         13.78          0.00
319           61.81          8.65         13.59          0.00
320           61.82          8.62         13.63          0.00
321           61.92          8.41         13.60          0.00
322           61.59          8.38         13.61          0.00
323           62.13          8.74         13.60          0.00
324           61.79          8.62         13.59          0.00
325           61.54          8.73         13.60          0.00
326           61.59          8.75         13.60          0.00
327           61.63          8.55         13.61          0.00
328           61.62          8.63         13.63          0.00
329           61.04          8.57         13.47          0.00
330           61.47          8.61         13.49          0.00
331           61.29          8.72         13.50          0.00
332           61.08          8.61         13.60          0.00
333           61.91          8.54         13.63          0.00
334           60.81          8.69         13.60          0.00
335           61.62          8.63         13.61          0.00
336           61.48          8.72         13.59          0.00
337           60.92          8.59         13.58          0.00
338           61.03          8.46         13.62          0.00
339           61.08          8.59         13.69          0.00
340           61.06          8.61         13.61          0.00
341           61.38          8.52         13.62          0.00
342           61.06          8.67         13.62          0.00
343           61.10          8.71         13.62          0.00
344           61.93          8.41         13.61          0.00
345           61.65          8.68         13.60          0.00
346           61.37          8.65         13.64          0.00
347           61.19          8.57         13.61          0.00
348           61.60          8.67         13.61          0.00
349           61.50          8.51         13.47              


---End Timer Report (root)---

