

---Begin Timer Report (root)---
Timer Name:          root (running)
Total Time (s):      2.365e+04
Stamps Sum:          2.365e+04
Self Time (Agg.):    2.549


Intervals
---------
exploration ........ 1.536e+04
skill model training  1276
rl training ........ 6841
logging ............ 172.9


Loop Iterations
---------------

Timer:       root

               Total    Mean     Max     Min     Num
              ------  ------  ------  ------  ------
exploration   15358.71   15.36   15.98   15.02   1,000
skill model training  1276.15    1.28    2.62    1.19   1,000
rl training   6840.94    6.84    8.18    6.72   1,000
logging       172.89    0.17    2.23    0.00     999


Iter.   exploration  skill model    rl training       logging
-----       -------       -------       -------       -------
160           15.05          1.23          6.92          0.00
161           15.13          1.28          6.80          0.00
162           15.35          1.26          6.80          0.00
163           15.34          1.25          6.94          0.00
164           15.48          1.27          6.91          0.00
165           15.41          1.27          6.77          0.00
166           15.47          1.23          6.81          0.00
167           15.17          1.25          6.94          0.00
168           15.14          1.25          6.78          0.00
169           15.64          1.31          6.77          1.75
170           15.13          1.26          6.77          0.00
171           15.50          1.28          6.79          0.00
172           15.07          1.30          6.95          0.00
173           15.29          1.26          6.79          0.00
174           15.52          1.30          6.78          0.00
175           15.12          1.30          6.93          0.00
176           15.26          1.29          6.76          0.00
177           15.31          1.28          6.77          0.00
178           15.27          1.30          6.78          0.00
179           15.38          1.29          6.93          1.63
180           15.31          1.24          6.96          0.00
181           15.15          1.34          6.78          0.00
182           15.27          1.26          6.80          0.00
183           15.36          1.31          6.97          0.00
184           15.16          1.24          6.76          0.00
185           15.67          1.26          6.77          0.00
186           15.44          1.24          6.80          0.00
187           15.46          1.28          6.92          0.00
188           15.37          1.29          6.77          0.00
189           15.61          1.27          6.80          1.62
190           15.55          1.28          6.80          0.00
191           15.11          1.38          6.93          0.00
192           15.16          1.29          6.78          0.00
193           15.25          1.31          6.82          0.00
194           15.48          1.22          6.94          0.00
195           15.41          1.27          6.79          0.00
196           15.53          1.25          6.81          0.00
197           15.49          1.30          6.93          0.00
198           15.40          1.29          6.78          0.00
199           15.31          1.31          6.79          1.60
200           15.34          1.30          6.79          0.00
201           15.19          1.29          6.97          0.00
202           15.44          1.23          6.80          0.00
203           15.62          1.28          6.78          0.00
204           15.34          1.25          6.94          0.00
205           15.15          1.26          6.79          0.00
206           15.28          1.29          6.81          0.00
207           15.16          1.26          6.96          0.00
208           15.33          1.28          6.78          0.00
209           15.32          1.30          6.81          1.62
210           15.36          1.27          6.80          0.00
211           15.18          1.30          6.94          0.00
212           15.38          1.31          6.79          0.00
213           15.57          1.29          6.81          0.00
214           15.15          1.29          6.93          0.00
215           15.24          1.28          6.77          0.00
216           15.24          1.40          6.77          0.00
217           15.22          1.25          6.76          0.00
218           15.43          1.25          6.80          0.00
219           15.35          1.27          7.00          1.59
220           15.29          1.30          6.96          0.00
221           15.33          1.24          6.80          0.00
222           15.70          1.27          6.79          0.00
223           15.53          1.27          6.96          0.00
224           15.27          1.27          6.77          0.00
225           15.36          1.30          6.82          0.00
226           15.32          1.24          6.76          0.00
227           15.56          1.30          6.81          0.00
228           15.41          1.25          6.96          0.00
229           15.22          1.23          6.76          1.77
230           15.24          1.28          6.77          0.00
231           15.29          1.26          6.80          0.00
232           15.32          1.30          6.74          0.00
233           15.27          1.26          6.77          0.00
234           15.41          1.28          6.99          0.00
235           15.18          1.25          6.76          0.00
236           15.38          1.39          6.78          0.00
237           15.14          1.20          6.95          0.00
238           15.51          1.30          6.79          0.00
239           15.16          1.50          6.82          1.63
240           15.18          1.27          6.97          0.00
241           15.49          1.27          6.79          0.00
242           15.68          1.29          6.80          0.00
243           15.15          1.26          6.77          0.00
244           15.61          1.26          6.80          0.00
245           15.57          1.25          6.96          0.00
246           15.50          1.28          6.79          0.00
247           15.48          1.25          6.79          0.00
248           15.16          1.25          6.95          0.00
249           15.44          1.23          6.78          1.62
250           15.59          1.31          6.79          0.00
251           15.52          1.24          6.97          0.00
252           15.45          1.24          6.79          0.00
253           15.11          1.27          6.99          0.00
254           15.20          1.27          6.78          0.00
255           15.39          1.26          6.81          0.00
256           15.56          1.28          6.97          0.00
257           15.43          1.29          6.78          0.00
258           15.52          1.29          7.00          0.00
259           15.51          1.26          6.78          1.64
260           15.62          1.27          6.82          0.00
261           15.55          1.26          7.00          0.00
262           15.42          1.24          6.77          0.00
263           15.50          1.27          6.79          0.00
264           15.16          1.29          6.77          0.00
265           15.61          1.32          6.80          0.00
266           15.12          1.21          6.97          0.00
267           15.19          1.24          6.81          0.00
268           15.30          1.25          7.00          0.00
269           15.12          1.26          6.78          1.81
270           15.13          1.33          6.79          0.00
271           15.24          1.28          6.98          0.00
272           15.54          1.30          6.77          0.00
273           15.30          1.26          7.00          0.00
274           15.37          1.29          6.80          0.00
275           15.48          1.30          6.83          0.00
276           15.37          1.30          6.81          0.00
277           15.51          1.30          6.80          0.00
278           15.18          1.24          6.98          0.00
279           15.58          1.24          6.77          1.64
280           15.68          1.31          6.77          0.00
281           15.42          1.27          6.78          0.00
282           15.65          1.26          6.81          0.00
283           15.17          1.28          7.00          0.00
284           15.58          1.27          6.80          0.00
285           15.19          1.25          7.02          0.00
286           15.36          1.28          6.76          0.00
287           15.49          1.26          6.78          0.00
288           15.16          1.25          6.79          0.00
289           15.72          1.28          6.80          1.63
290           15.14          1.27          7.01          0.00
291           15.56          1.30          6.78          0.00
292           15.43          1.30          6.79          0.00
293           15.44          1.27          6.79          0.00
294           15.55          1.29          6.78          0.00
295           15.37          1.29          6.77          0.00
296           15.35          1.27          6.80          0.00
297           15.19          1.25          6.98          0.00
298           15.23          1.28          6.77          0.00
299           15.18          1.30          7.00          1.60
300           15.11          1.22          6.77          0.00
301           15.67          1.29          6.83          0.00
302           15.44          1.26          6.77          0.00
303           15.62          1.26          6.80          0.00
304           15.35          1.29          6.98          0.00
305           15.51          1.25          6.78          0.00
306           15.28          1.24          6.97          0.00
307           15.55          1.29          6.81          0.00
308           15.25          1.29          7.03          0.00
309           15.29          1.26          6.79          1.66
310           15.69          1.22          6.80          0.00
311           15.12          1.33          6.77          0.00
312           15.48          1.27          6.78          0.00
313           15.18          1.28          6.98          0.00
314           15.22          1.28          6.79          0.00
315           15.33          1.26          6.96          0.00
316           15.12          1.27          6.81          0.00
317           15.47          1.30          7.00          0.00
318           15.32          1.28          6.79          0.00
319           15.23          1.22          7.02          1.65
320           15.43          1.25          6.75          0.00
321           15.43          1.27          6.80          0.00
322           15.32          1.31          6.76          0.00
323           15.68          1.28          6.78          0.00
324           15.36          1.22          6.77          0.00
325           15.35          1.25          6.78          0.00
326           15.17          1.29          6.76          0.00
327           15.52          1.28          6.78          0.00
328           15.44          1.28          6.77          0.00
329           15.39          1.24          6.82          1.65
330           15.13          1.29          7.02          0.00
331           15.16          1.25          6.77          0.00
332           15.37          1.30          6.78          0.00
333           15.23          1.28          6.77          0.00
334           15.72          1.24          6.80          0.00
335           15.20          1.23          6.77          0.00
336           15.73          1.29          6.79          0.00
337           15.29          1.25          6.76          0.00
338           15.37          1.31          6.81          0.00
339           15.29          1.29          6.79          1.66
340           15.79          1.28          6.81          0.00
341           15.30          1.25          6.78          0.00
342           15.55          1.29          6.78          0.00
343           15.27          1.28          6.75          0.00
344           15.53          1.29          6.79          0.00
345           15.45          1.27          6.78          0.00
346           15.70          1.30          6.79          0.00
347           15.37          1.27          6.76          0.00
