

---Begin Timer Report (root)---
Timer Name:          root (running)
Total Time (s):      4783
Stamps Sum:          4783
Self Time (Agg.):    0.1288


Intervals
---------
exploration ........ 2561
skill model training  135.8
rl training ........ 2062
logging ............ 23.51


Loop Iterations
---------------

Timer:       root

               Total    Mean     Max     Min     Num
              ------  ------  ------  ------  ------
exploration   2561.22   17.07   17.52   16.73     150
skill model training  135.84    0.91    1.23    0.87     150
rl training   2062.45   13.75   14.64   13.57     150
logging        23.51    0.16    1.94    0.00     149


Iter.   exploration  skill model    rl training       logging
-----       -------       -------       -------       -------
0             17.33          1.23         14.64          0.00
1             17.08          0.92         13.61          0.00
2             17.02          0.88         13.87          0.00
3             17.04          0.91         13.86          0.00
4             16.87          0.90         13.59          0.00
5             17.34          0.92         13.60          0.00
6             17.10          0.88         13.85          0.00
7             17.09          0.91         13.86          0.00
8             17.24          0.91         13.61          0.00
9             17.33          0.92         13.61          1.54
10            17.10          0.91         13.59          0.00
11            17.06          0.88         13.94          0.00
12            17.21          0.90         13.86          0.00
13            17.19          0.90         13.64          0.00
14            17.42          0.91         13.63          0.00
15            16.89          0.89         13.88          0.00
16            17.22          0.91         13.89          0.00
17            17.18          0.90         13.62          0.00
18            17.28          0.92         13.61          0.00
19            17.20          0.88         13.89          1.63
20            17.20          0.88         13.87          0.00
21            16.97          0.90         13.84          0.00
22            17.22          0.90         13.61          0.00
23            17.35          0.90         13.60          0.00
24            17.25          0.89         13.86          0.00
25            17.24          0.90         13.62          0.00
26            17.04          0.91         13.60          0.00
27            17.01          1.16         13.61          0.00
28            16.77          0.89         13.87          0.00
29            16.88          0.90         13.62          1.86
30            16.82          0.90         13.61          0.00
31            17.43          0.91         13.63          0.00
32            17.15          0.88         13.85          0.00
33            17.21          0.91         13.57          0.00
34            17.49          0.91         13.62          0.00
35            17.07          0.88         13.88          0.00
36            16.84          0.90         13.84          0.00
37            16.79          0.90         13.61          0.00
38            17.15          0.91         13.62          0.00
39            17.12          0.89         13.86          1.67
40            17.10          0.89         13.89          0.00
41            16.87          0.89         13.59          0.00
42            17.44          0.90         13.61          0.00
43            17.22          0.88         13.90          0.00
44            16.84          0.89         13.88          0.00
45            16.84          0.90         13.61          0.00
46            16.77          0.87         13.90          0.00
47            16.85          0.90         13.85          0.00
48            17.02          0.90         13.62          0.00
49            17.48          0.91         13.61          1.59
50            16.85          0.88         13.90          0.00
51            17.06          0.90         13.88          0.00
52            16.88          0.90         13.58          0.00
53            17.08          0.91         13.67          0.00
54            17.23          0.89         13.85          0.00
55            17.23          0.90         13.61          0.00
56            17.30          0.91         13.62          0.00
57            17.11          0.89         13.86          0.00
58            17.12          0.91         13.60          0.00
59            17.14          0.91         13.60          1.61
60            17.08          0.91         13.64          0.00
