

---Begin Timer Report (root)---
Timer Name:          root (running)
Total Time (s):      2.116e+04
Stamps Sum:          2.116e+04
Self Time (Agg.):    0.9035


Intervals
---------
exploration ........ 8660
skill model training  4798
rl training ........ 7664
logging ............ 37.11


Loop Iterations
---------------

Timer:       root

               Total    Mean     Max     Min     Num
              ------  ------  ------  ------  ------
exploration   8659.58   15.06   15.46   14.73     575
skill model training  4797.98    8.34    9.03    3.54     575
rl training   7664.03   13.33   14.60   13.18     575
logging        37.11    0.06    1.75    0.00     574


Iter.   exploration  skill model    rl training       logging
-----       -------       -------       -------       -------
161           15.19          8.61         13.37          0.00
162           14.86          8.37         13.34          0.00
163           15.15          8.21         13.35          0.00
164           14.85          8.19         13.35          0.00
165           14.90          8.29         13.33          0.00
166           14.81          8.40         13.25          0.00
167           15.23          8.35         13.36          0.00
168           14.92          8.71         13.23          0.00
169           14.95          8.33         13.35          0.00
170           15.20          8.37         13.33          0.00
171           14.86          8.55         13.32          0.00
172           14.98          8.32         13.32          0.00
173           14.91          8.21         13.34          0.00
174           15.01          8.59         13.34          1.52
175           14.96          8.27         13.32          0.00
176           14.88          8.42         13.34          0.00
177           15.36          8.36         13.36          0.00
178           15.25          8.33         13.31          0.00
179           14.93          8.50         13.33          0.00
180           14.80          8.30         13.34          0.00
181           15.12          8.48         13.25          0.00
182           15.35          8.43         13.34          0.00
183           15.24          8.52         13.32          0.00
184           15.00          8.31         13.34          0.00
185           15.08          8.35         13.34          0.00
186           14.91          8.35         13.36          0.00
187           15.24          8.33         13.41          0.00
188           14.94          8.39         13.32          0.00
189           14.91          8.28         13.34          0.00
190           15.18          8.35         13.36          0.00
191           15.26          8.41         13.36          0.00
192           14.91          8.47         13.32          0.00
193           14.89          8.14         13.33          0.00
194           14.91          8.77         13.35          0.00
195           14.92          8.30         13.37          0.00
196           15.07          8.45         13.36          0.00
197           14.86          8.41         13.34          0.00
198           15.19          8.33         13.20          0.00
199           14.92          8.57         13.33          1.52
200           14.98          8.43         13.32          0.00
201           15.11          8.20         13.35          0.00
202           15.35          8.30         13.35          0.00
203           15.08          8.35         13.35          0.00
204           14.94          8.23         13.34          0.00
205           15.15          8.26         13.35          0.00
206           14.82          8.59         13.23          0.00
207           15.29          8.54         13.36          0.00
208           15.13          8.35         13.34          0.00
209           15.20          8.46         13.32          0.00
210           15.24          8.45         13.39          0.00
211           15.07          8.37         13.22          0.00
212           15.35          8.27         13.34          0.00
213           14.85          8.26         13.36          0.00
214           15.15          8.34         13.33          0.00
215           15.14          8.39         13.35          0.00
216           14.96          8.29         13.36          0.00
217           14.87          8.33         13.34          0.00
218           14.93          8.45         13.24          0.00
