

---Begin Timer Report (root)---
Timer Name:          root (running)
Total Time (s):      8821
Stamps Sum:          8822
Self Time (Agg.):    0.2722


Intervals
---------
exploration ........ 4419
skill model training  817.5
rl training ........ 3543
logging ............ 41.82


Loop Iterations
---------------

Timer:       root

               Total    Mean     Max     Min     Num
              ------  ------  ------  ------  ------
exploration   4419.39   17.00   17.38   16.69     260
skill model training  817.51    3.14    3.88    3.07     260
rl training   3543.01   13.63   14.71   13.48     260
logging        41.82    0.16    1.83    0.00     259


Iter.   exploration  skill model    rl training       logging
-----       -------       -------       -------       -------
161           17.06          3.11         13.68          0.00
162           16.92          3.11         13.70          0.00
163           16.99          3.11         13.72          0.00
164           16.97          3.29         13.54          0.00
165           17.02          3.13         13.52          0.00
166           17.07          3.14         13.72          0.00
167           17.02          3.12         13.66          0.00
168           16.82          3.12         13.70          0.00
169           17.06          3.12         13.71          1.60
170           17.12          3.11         13.51          0.00
171           17.20          3.12         13.68          0.00
172           17.17          3.12         13.70          0.00
173           16.84          3.11         13.70          0.00
174           17.11          3.11         13.71          0.00
175           16.83          3.10         13.74          0.00
176           16.92          3.29         13.52          0.00
177           17.24          3.15         13.52          0.00
178           17.17          3.14         13.52          0.00
179           17.25          3.14         13.68          1.57
180           16.82          3.08         13.71          0.00
181           17.12          3.10         13.73          0.00
182           17.19          3.10         13.74          0.00
183           17.06          3.32         13.54          0.00
184           17.37          3.15         13.54          0.00
185           17.04          3.13         13.52          0.00
186           16.90          3.14         13.68          0.00
187           17.18          3.12         13.73          0.00
188           17.17          3.12         13.72          0.00
189           17.15          3.12         13.71          1.59
190           16.72          3.28         13.53          0.00
191           17.25          3.12         13.51          0.00
192           16.88          3.14         13.53          0.00
193           17.16          3.13         13.50          0.00
194           16.88          3.13         13.51          0.00
195           17.18          3.13         13.68          0.00
196           17.20          3.12         13.67          0.00
197           17.01          3.13         13.71          0.00
198           17.09          3.12         13.71          0.00
199           17.09          3.12         13.68          1.59
200           16.71          3.08         13.75          0.00
201           16.91          3.31         13.53          0.00
202           16.83          3.33         13.54          0.00
203           17.02          3.14         13.50          0.00
204           17.17          3.14         13.56          0.00
205           17.27          3.15         13.49          0.00
206           17.12          3.14         13.51          0.00
207           16.95          3.15         13.52          0.00
208           17.32          3.14         13.49          0.00
209           17.19          3.14         13.69          1.62
210           16.71          3.09         13.71          0.00
211           16.80          3.11         13.72          0.00
212           16.89          3.10         13.74          0.00
213           16.89          3.10         13.71          0.00
214           16.76          3.11         13.72          0.00
215           16.92          3.11         13.71          0.00
216           17.16          3.11         13.72          0.00
217           17.07          3.10         13.72          0.00
218           16.74          3.11         13.72          0.00
219           16.86          3.12         13.68          1.61
220           16.74          3.32         13.55          0.00
221           16.82          3.34         13.52          0.00
222           16.78          3.36         13.53          0.00
223           17.03          3.36         13.57          0.00
224           17.18          3.36         13.55          0.00
225           16.95          3.34         13.51          0.00
226           16.73          3.34         13.52          0.00
227           17.16          3.31         13.53          0.00
228           16.87          3.31         13.59          0.00
229           16.86          3.31         13.52          1.62
230           16.93          3.14         13.56          0.00
231           17.29          3.15         13.48          0.00
232           17.00          3.15         13.51          0.00
233           17.34          3.17         13.54          0.00
234           17.35          3.14         13.51          0.00
235           16.91          3.15         13.55          0.00
236           17.32          3.15         13.56          0.00
237           16.74          3.39         13.54          0.00
238           16.95          3.37         13.57          0.00
239           16.92          3.33         13.57          1.61
240           16.92          3.14         13.55          0.00
241           17.13          3.14         13.51          0.00
242           16.98          3.15         13.53          0.00
243           16.83          3.39         13.52          0.00
244           17.09          3.35         13.57          0.00
245           16.92          3.09         13.79          0.00
246           16.78          3.12         13.81          0.00
247           17.06          3.12         13.76          0.00
248           16.91          3.12         13.76          0.00
249           16.87          3.13         13.76          1.67
250           16.85          3.09         13.77          0.00
251           17.11          3.10         13.77          0.00
252           16.90          3.10         13.78          0.00
253           16.93          3.11         13.74          0.00
254           16.85          3.12         13.76          0.00
255           17.24          3.13         13.76          0.00
256           16.91          3.14         13.51          0.00
257           17.26          3.15         13.51          0.00
258           17.14          3.16         13.54          0.00
259           17.02          3.16         13.55              


---End Timer Report (root)---

