

---Begin Timer Report (root)---
Timer Name:          root (running)
Total Time (s):      1.021e+04
Stamps Sum:          1.021e+04
Self Time (Agg.):    0.3639


Intervals
---------
exploration ........ 5115
skill model training  949.9
rl training ........ 4099
logging ............ 48.67


Loop Iterations
---------------

Timer:       root

               Total    Mean     Max     Min     Num
              ------  ------  ------  ------  ------
exploration   5115.35   17.05   17.60   16.70     300
skill model training  949.95    3.17    3.59    3.07     300
rl training   4099.27   13.66   14.81   13.45     300
logging        48.67    0.16    2.03    0.00     299


Iter.   exploration  skill model    rl training       logging
-----       -------       -------       -------       -------
161           16.86          3.13         13.81          0.00
162           17.07          3.20         13.58          0.00
163           17.23          3.48         13.72          0.00
164           16.83          3.13         13.84          0.00
165           16.84          3.19         13.59          0.00
166           17.11          3.47         13.61          0.00
167           16.90          3.13         13.84          0.00
168           17.00          3.19         13.54          0.00
169           16.94          3.09         13.91          1.65
170           17.13          3.13         13.82          0.00
171           17.08          3.16         13.50          0.00
172           17.31          3.19         13.57          0.00
173           17.12          3.09         13.88          0.00
174           16.96          3.18         13.50          0.00
175           17.17          3.19         13.55          0.00
176           17.08          3.09         13.81          0.00
177           16.97          3.17         13.55          0.00
178           17.39          3.19         13.56          0.00
179           16.90          3.10         13.84          1.62
180           17.13          3.14         13.47          0.00
181           17.42          3.19         13.52          0.00
182           16.80          3.09         13.85          0.00
183           17.19          3.15         13.50          0.00
184           17.08          3.18         13.62          0.00
185           17.23          3.09         13.87          0.00
186           16.82          3.16         13.56          0.00
187           17.48          3.18         13.52          0.00
188           17.17          3.10         13.85          0.00
189           17.23          3.19         13.55          1.61
190           17.23          3.19         13.52          0.00
191           17.09          3.10         13.92          0.00
192           17.14          3.18         13.53          0.00
193           17.08          3.55         13.54          0.00
194           16.84          3.10         13.85          0.00
195           16.82          3.19         13.56          0.00
196           16.82          3.11         13.91          0.00
197           17.02          3.19         13.49          0.00
198           17.48          3.21         13.60          0.00
199           16.84          3.10         13.92          1.67
200           16.97          3.15         13.47          0.00
201           17.36          3.18         13.54          0.00
202           16.80          3.10         13.96          0.00
